session_id,user_id,session_start,session_end,platform,device_type,country,is_new_user
S0000296,U001336,2025-10-26T21:36:00,2025-10-26T22:19:00,android,mobile,GB,False
S0000297,U000308,2025-07-06T21:48:00,2025-07-06T22:49:00,android,tablet,GB,False
S0000298,U000803,2025-06-28T23:59:00,2025-06-29T00:41:00,android,mobile,GB,False
S0000299,U001450,2025-09-12T15:37:00,2025-09-12T16:27:00,ios,tablet,GB,False
S0000300,U001325,2025-01-03T13:35:00,2025-01-03T14:32:00,android,tablet,GB,False
S0000301,U003855,2025-08-26T16:49:00,2025-08-26T18:08:00,android,tablet,GB,False
S0000302,U001148,2025-02-20T14:41:00,2025-02-20T14:46:00,ctv,smart_tv,GB,False
S0000303,U000563,2025-07-31T15:00:00,2025-07-31T15:44:00,ctv,streaming_stick,GB,False
S0000304,U001740,2025-11-13T14:54:00,2025-11-13T16:32:00,ios,tablet,GB,False
S0000305,U003217,2025-07-28T20:44:00,2025-07-28T22:09:00,android,tablet,GB,False
S0000306,U002078,2025-09-16T14:45:00,2025-09-16T15:27:00,android,mobile,GB,False
S0000307,U000583,2025-01-01T20:40:00,2025-01-01T22:06:00,android,tablet,GB,False
S0000308,U002619,2025-06-21T11:11:00,2025-06-21T12:54:00,android,mobile,GB,False
S0000309,U000919,2025-10-25T19:46:00,2025-10-25T20:27:00,android,mobile,GB,False
S0000310,U003360,2025-09-10T14:20:00,2025-09-10T15:57:00,ios,mobile,GB,False
S0000311,U003569,2025-05-15T16:30:00,2025-05-15T17:55:00,ios,tablet,GB,False
S0000312,U002746,2025-11-02T22:17:00,2025-11-02T23:09:00,web,tablet,GB,False
S0000313,U002296,2025-04-25T21:55:00,2025-04-25T22:29:00,android,tablet,GB,False
S0000314,U003538,2025-08-10T16:14:00,2025-08-10T17:03:00,android,mobile,GB,False
S0000315,U002643,2025-03-15T10:45:00,2025-03-15T11:50:00,android,tablet,GB,False
S0000316,U001318,2025-10-20T17:04:00,2025-10-20T18:19:00,web,desktop,GB,False
S0000317,U002734,2025-05-08T19:07:00,2025-05-08T19:22:00,ios,tablet,GB,False
S0000318,U002488,2025-08-05T20:36:00,2025-08-05T21:50:00,ios,mobile,GB,False
S0000319,U000395,2025-06-11T17:18:00,2025-06-11T18:49:00,ctv,smart_tv,GB,False
S0000320,U001320,2025-11-22T20:39:00,2025-11-22T22:07:00,android,tablet,GB,False
S0000321,U002658,2025-01-15T20:23:00,2025-01-15T21:46:00,ctv,smart_tv,GB,False
S0000322,U003181,2025-12-11T23:22:00,2025-12-12T00:43:00,ios,tablet,GB,False
S0000323,U000689,2025-06-03T11:43:00,2025-06-03T12:53:00,web,tablet,GB,False
S0000324,U003333,2025-04-06T16:59:00,2025-04-06T17:56:00,web,tablet,GB,False
S0000325,U002336,2025-10-08T15:20:00,2025-10-08T16:07:00,web,mobile,GB,True
S0000326,U001529,2025-03-03T16:36:00,2025-03-03T17:07:00,ios,tablet,GB,False
S0000327,U003420,2025-01-02T23:54:00,2025-01-03T00:55:00,ios,tablet,GB,False
S0000328,U002373,2025-12-16T14:58:00,2025-12-16T16:28:00,ctv,smart_tv,GB,False
S0000329,U001129,2025-02-21T11:34:00,2025-02-21T12:12:00,web,mobile,GB,False
S0000330,U002280,2025-06-10T23:50:00,2025-06-11T00:41:00,web,tablet,GB,False
S0000331,U001493,2025-09-06T15:03:00,2025-09-06T16:36:00,ios,mobile,GB,False
S0000332,U002537,2025-08-01T16:42:00,2025-08-01T17:01:00,android,mobile,GB,False
S0000333,U001592,2025-11-03T07:56:00,2025-11-03T08:03:00,android,tablet,GB,False
S0000334,U002642,2025-03-05T06:10:00,2025-03-05T07:46:00,web,mobile,GB,False
S0000335,U003336,2025-01-14T22:48:00,2025-01-15T00:44:00,web,desktop,GB,False
S0000336,U002402,2025-10-26T10:49:00,2025-10-26T11:54:00,android,tablet,GB,False
S0000337,U001069,2025-10-15T14:40:00,2025-10-15T16:09:00,android,mobile,GB,False
S0000338,U000838,2025-10-31T17:15:00,2025-10-31T18:53:00,ios,tablet,GB,False
S0000339,U001940,2025-01-02T10:33:00,2025-01-02T10:49:00,ctv,streaming_stick,GB,False
S0000340,U002713,2025-03-03T18:14:00,2025-03-03T20:00:00,android,mobile,GB,False
S0000341,U001335,2025-04-17T12:17:00,2025-04-17T12:52:00,ctv,smart_tv,GB,False
S0000342,U000334,2025-01-07T17:56:00,2025-01-07T19:38:00,android,tablet,GB,False
S0000343,U000593,2025-11-05T14:15:00,2025-11-05T15:55:00,ios,tablet,GB,False
S0000344,U003111,2025-09-20T18:12:00,2025-09-20T19:43:00,android,mobile,GB,False
S0000345,U000708,2025-04-03T21:19:00,2025-04-03T22:00:00,android,mobile,GB,False
S0000346,U002699,2025-06-12T10:31:00,2025-06-12T11:41:00,android,mobile,GB,False
S0000347,U003188,2025-05-11T16:30:00,2025-05-11T16:49:00,android,tablet,GB,False
S0000348,U000141,2025-12-09T20:39:00,2025-12-09T21:59:00,android,mobile,GB,True
S0000349,U002881,2025-09-19T13:08:00,2025-09-19T13:48:00,android,mobile,GB,False
S0000350,U002043,2025-10-04T19:41:00,2025-10-04T21:32:00,web,desktop,GB,False
S0000351,U000915,2025-05-03T15:43:00,2025-05-03T16:23:00,ctv,smart_tv,GB,False
S0000352,U000144,2025-06-24T18:30:00,2025-06-24T19:48:00,web,desktop,GB,False
S0000353,U002897,2025-09-12T12:15:00,2025-09-12T13:04:00,android,mobile,GB,False
S0000354,U000953,2025-03-25T08:40:00,2025-03-25T10:37:00,ios,mobile,GB,False
S0000355,U000639,2025-11-12T14:23:00,2025-11-12T15:04:00,android,tablet,GB,False
S0000356,U000334,2025-01-05T17:26:00,2025-01-05T17:52:00,web,mobile,GB,True
S0000357,U000561,2025-05-18T06:53:00,2025-05-18T08:37:00,ctv,smart_tv,GB,False
S0000358,U001773,2025-12-08T19:24:00,2025-12-08T19:48:00,ios,tablet,GB,False
S0000359,U000524,2025-05-06T21:21:00,2025-05-06T21:31:00,web,tablet,GB,False
S0000360,U000412,2025-05-12T22:24:00,2025-05-12T23:38:00,web,mobile,GB,False
S0000361,U003613,2025-01-14T16:52:00,2025-01-14T18:09:00,android,tablet,GB,False
S0000362,U003381,2025-07-02T13:58:00,2025-07-02T15:35:00,ios,tablet,GB,False
S0000363,U003012,2025-06-30T13:53:00,2025-06-30T14:16:00,android,mobile,GB,False
S0000364,U003128,2025-05-09T19:19:00,2025-05-09T19:40:00,web,mobile,GB,False
S0000365,U001835,2025-04-29T16:37:00,2025-04-29T16:42:00,android,tablet,GB,False
S0000366,U003332,2025-05-26T13:19:00,2025-05-26T14:17:00,ios,mobile,GB,False
S0000367,U001488,2025-05-30T18:10:00,2025-05-30T18:55:00,ios,mobile,GB,False
S0000368,U003635,2025-06-02T14:55:00,2025-06-02T15:02:00,ios,tablet,GB,False
S0000369,U002501,2025-05-09T12:05:00,2025-05-09T13:10:00,web,desktop,GB,False
S0000370,U001204,2025-11-02T09:49:00,2025-11-02T10:49:00,web,desktop,GB,False
S0000371,U002530,2025-05-14T16:39:00,2025-05-14T17:11:00,ctv,streaming_stick,GB,False
S0000372,U001982,2025-08-14T18:23:00,2025-08-14T19:00:00,ctv,smart_tv,GB,False
S0000373,U000669,2025-06-12T23:50:00,2025-06-12T23:55:00,ios,mobile,GB,False
S0000374,U003490,2025-05-21T18:11:00,2025-05-21T18:52:00,ios,mobile,GB,False
S0000375,U000740,2025-03-16T08:19:00,2025-03-16T08:32:00,web,mobile,GB,False
S0000376,U001416,2025-01-26T22:03:00,2025-01-26T23:57:00,web,mobile,GB,False
S0000377,U000661,2025-10-13T17:35:00,2025-10-13T19:35:00,web,tablet,GB,False
S0000378,U001868,2025-03-23T09:00:00,2025-03-23T10:12:00,web,mobile,GB,False
S0000379,U002169,2025-08-24T14:43:00,2025-08-24T15:57:00,web,tablet,GB,False
S0000380,U003218,2025-04-26T11:05:00,2025-04-26T12:17:00,web,mobile,GB,False
S0000381,U003278,2025-02-21T18:35:00,2025-02-21T19:46:00,ctv,streaming_stick,GB,False
S0000382,U002079,2025-09-28T10:06:00,2025-09-28T11:53:00,android,mobile,GB,False
S0000383,U002541,2025-09-12T19:45:00,2025-09-12T21:01:00,ios,mobile,GB,False
S0000384,U000553,2025-07-30T12:12:00,2025-07-30T13:41:00,android,mobile,GB,False
S0000385,U003053,2025-06-23T11:19:00,2025-06-23T11:49:00,android,tablet,GB,False
S0000386,U002310,2025-11-02T15:40:00,2025-11-02T15:46:00,android,mobile,GB,False
S0000387,U003395,2025-04-05T13:17:00,2025-04-05T15:01:00,ctv,smart_tv,GB,False
S0000388,U002567,2025-01-13T16:05:00,2025-01-13T17:37:00,ctv,smart_tv,GB,False
S0000389,U003125,2025-07-12T11:08:00,2025-07-12T11:50:00,ios,mobile,GB,False
S0000390,U000016,2025-03-29T13:30:00,2025-03-29T14:39:00,android,tablet,GB,False
S0000391,U002347,2025-03-02T21:05:00,2025-03-02T23:05:00,android,tablet,GB,False
S0000392,U002031,2025-11-04T23:03:00,2025-11-04T23:26:00,android,tablet,GB,False
S0000393,U000457,2025-08-30T19:17:00,2025-08-30T19:59:00,android,mobile,GB,False
S0000394,U001475,2025-08-14T14:37:00,2025-08-14T16:02:00,web,desktop,GB,False
S0000395,U001457,2025-04-18T09:59:00,2025-04-18T11:43:00,web,tablet,GB,False
S0000396,U002020,2025-02-24T15:22:00,2025-02-24T17:16:00,ios,tablet,GB,False
S0000397,U003815,2025-01-25T08:17:00,2025-01-25T08:59:00,web,tablet,GB,False
S0000398,U003078,2025-07-19T08:42:00,2025-07-19T10:37:00,web,mobile,GB,False
S0000399,U000399,2025-08-30T14:01:00,2025-08-30T14:10:00,ios,tablet,GB,True
S0000400,U001581,2025-08-30T20:15:00,2025-08-30T21:34:00,ctv,streaming_stick,GB,False
S0000401,U001945,2025-10-08T13:51:00,2025-10-08T14:53:00,ctv,smart_tv,GB,False
S0000402,U003347,2025-07-07T15:55:00,2025-07-07T16:49:00,android,tablet,GB,False
S0000403,U000195,2025-03-31T16:04:00,2025-03-31T17:17:00,ctv,smart_tv,GB,False
S0000404,U001668,2025-03-10T13:07:00,2025-03-10T13:23:00,web,mobile,GB,False
S0000405,U002719,2025-04-16T22:46:00,2025-04-16T23:02:00,ios,mobile,GB,True
S0000406,U001560,2025-01-13T14:24:00,2025-01-13T16:09:00,web,mobile,GB,False
S0000407,U001208,2025-12-13T14:55:00,2025-12-13T15:19:00,android,mobile,GB,False
S0000408,U001336,2025-06-22T22:48:00,2025-06-23T00:23:00,ios,tablet,GB,False
S0000409,U002025,2025-08-10T16:19:00,2025-08-10T17:11:00,ios,mobile,GB,False
S0000410,U002438,2025-04-16T14:14:00,2025-04-16T15:04:00,ctv,smart_tv,GB,False
S0000411,U003791,2025-03-23T20:13:00,2025-03-23T21:14:00,ctv,streaming_stick,GB,False
S0000412,U001048,2025-07-16T18:08:00,2025-07-16T18:34:00,ios,tablet,GB,False
S0000413,U002859,2025-09-10T13:28:00,2025-09-10T14:48:00,ios,mobile,GB,True
S0000414,U003297,2025-03-27T18:18:00,2025-03-27T19:55:00,ios,tablet,GB,False
S0000415,U002835,2025-08-07T13:09:00,2025-08-07T14:00:00,web,tablet,GB,False
S0000416,U001843,2025-05-20T12:05:00,2025-05-20T13:29:00,ios,tablet,GB,False
S0000417,U003932,2025-01-21T18:12:00,2025-01-21T18:54:00,android,tablet,GB,False
S0000418,U003292,2025-04-24T08:27:00,2025-04-24T08:37:00,ios,tablet,GB,False
S0000419,U001557,2025-10-17T16:11:00,2025-10-17T16:27:00,android,mobile,GB,False
S0000420,U003040,2025-05-24T19:16:00,2025-05-24T19:21:00,android,tablet,GB,False
S0000421,U000094,2025-04-20T20:29:00,2025-04-20T21:52:00,android,tablet,GB,False
S0000422,U000250,2025-10-08T07:51:00,2025-10-08T09:01:00,android,tablet,GB,False
S0000423,U002160,2025-06-30T23:41:00,2025-07-01T00:14:00,android,tablet,GB,False
S0000424,U001314,2025-07-11T19:28:00,2025-07-11T20:46:00,ios,tablet,GB,False
S0000425,U003118,2025-03-10T14:18:00,2025-03-10T14:43:00,android,tablet,GB,False
S0000426,U002655,2025-04-20T14:10:00,2025-04-20T15:57:00,ctv,streaming_stick,GB,False
S0000427,U001654,2025-12-11T16:03:00,2025-12-11T17:51:00,ios,tablet,GB,False
S0000428,U003776,2025-09-04T22:48:00,2025-09-04T23:33:00,ios,tablet,GB,False
S0000429,U003111,2025-09-29T06:54:00,2025-09-29T07:50:00,ios,tablet,GB,False
S0000430,U002140,2025-07-11T09:54:00,2025-07-11T11:53:00,android,tablet,GB,False
S0000431,U000912,2025-05-26T14:04:00,2025-05-26T15:31:00,android,mobile,GB,False
S0000432,U002305,2025-08-26T13:13:00,2025-08-26T14:14:00,android,mobile,GB,False
S0000433,U000084,2025-11-15T23:23:00,2025-11-16T01:19:00,ctv,smart_tv,GB,False
S0000434,U001580,2025-10-14T20:22:00,2025-10-14T21:24:00,web,desktop,GB,True
S0000435,U000836,2025-10-16T18:24:00,2025-10-16T18:38:00,android,mobile,GB,False
S0000436,U002586,2025-06-09T19:17:00,2025-06-09T21:03:00,web,mobile,GB,False
S0000437,U002547,2025-12-30T16:42:00,2025-12-30T17:23:00,ctv,smart_tv,GB,True
S0000438,U000235,2025-06-17T16:00:00,2025-06-17T16:54:00,web,mobile,GB,False
S0000439,U002950,2025-09-26T21:17:00,2025-09-26T21:27:00,web,tablet,GB,True
S0000440,U000375,2025-01-18T18:45:00,2025-01-18T19:52:00,ios,mobile,GB,True
S0000441,U001884,2025-07-30T20:37:00,2025-07-30T20:49:00,web,mobile,GB,False
S0000442,U001951,2025-09-01T12:40:00,2025-09-01T12:58:00,android,mobile,GB,False
S0000443,U003285,2025-08-18T14:10:00,2025-08-18T15:17:00,android,mobile,GB,False
S0000444,U003795,2025-01-09T23:40:00,2025-01-10T01:02:00,web,desktop,GB,False
S0000445,U003338,2025-01-27T06:44:00,2025-01-27T07:48:00,ios,tablet,GB,True
S0000446,U002104,2025-11-19T17:50:00,2025-11-19T18:45:00,web,mobile,GB,False
S0000447,U003550,2025-07-13T09:33:00,2025-07-13T10:21:00,web,desktop,GB,False
S0000448,U003321,2025-09-13T08:01:00,2025-09-13T08:18:00,ios,mobile,GB,True
S0000449,U000614,2025-03-01T11:25:00,2025-03-01T12:41:00,android,mobile,GB,False
S0000450,U003580,2025-06-13T09:47:00,2025-06-13T09:56:00,ctv,smart_tv,GB,False
S0000451,U003959,2025-07-13T16:50:00,2025-07-13T17:29:00,android,mobile,GB,False
S0000452,U000459,2025-08-26T15:33:00,2025-08-26T17:33:00,web,mobile,GB,False
S0000453,U000266,2025-05-25T17:05:00,2025-05-25T17:20:00,web,desktop,GB,False
S0000454,U003851,2025-04-28T20:35:00,2025-04-28T20:59:00,android,tablet,GB,False
S0000455,U001487,2025-05-12T19:58:00,2025-05-12T21:18:00,web,mobile,GB,False
S0000456,U002077,2025-08-10T15:06:00,2025-08-10T15:19:00,android,mobile,GB,False
S0000457,U001986,2025-06-17T12:19:00,2025-06-17T14:04:00,web,desktop,GB,False
S0000458,U001600,2025-03-22T18:59:00,2025-03-22T20:38:00,ios,mobile,GB,False
S0000459,U002933,2025-12-06T23:09:00,2025-12-06T23:55:00,web,tablet,GB,False
S0000460,U001079,2025-06-19T18:22:00,2025-06-19T19:46:00,android,mobile,GB,False
S0000461,U001347,2025-05-31T10:16:00,2025-05-31T11:44:00,web,desktop,GB,False
S0000462,U001716,2025-04-02T12:42:00,2025-04-02T13:46:00,web,mobile,GB,False
S0000463,U001178,2025-03-05T20:12:00,2025-03-05T20:36:00,ios,tablet,GB,True
S0000464,U000069,2025-11-12T19:08:00,2025-11-12T19:14:00,ios,mobile,GB,False
S0000465,U003188,2025-08-06T20:50:00,2025-08-06T22:39:00,ios,tablet,GB,False
S0000466,U001259,2025-04-02T15:31:00,2025-04-02T16:46:00,ios,mobile,GB,True
S0000467,U003736,2025-01-23T22:57:00,2025-01-23T23:40:00,web,desktop,GB,False
S0000468,U000944,2025-07-17T14:55:00,2025-07-17T15:57:00,web,tablet,GB,False
S0000469,U001790,2025-01-17T17:50:00,2025-01-17T19:25:00,web,mobile,GB,False
S0000470,U001779,2025-11-09T16:58:00,2025-11-09T18:24:00,ctv,streaming_stick,GB,True
S0000471,U003245,2025-08-01T13:38:00,2025-08-01T14:24:00,android,mobile,GB,False
S0000472,U003402,2025-06-05T21:22:00,2025-06-05T22:26:00,ctv,streaming_stick,GB,False
S0000473,U003878,2025-11-21T15:22:00,2025-11-21T15:52:00,web,tablet,GB,False
S0000474,U001908,2025-11-22T20:33:00,2025-11-22T22:26:00,ios,mobile,GB,False
S0000475,U000881,2025-08-28T19:27:00,2025-08-28T20:13:00,web,desktop,GB,False
S0000476,U003005,2025-03-07T15:19:00,2025-03-07T17:02:00,ios,tablet,GB,False
S0000477,U003273,2025-12-19T13:40:00,2025-12-19T14:20:00,ios,tablet,GB,False
S0000478,U000775,2025-01-15T11:06:00,2025-01-15T12:59:00,ctv,smart_tv,GB,False
S0000479,U001576,2025-07-03T21:12:00,2025-07-03T22:27:00,ios,tablet,GB,False
S0000480,U000706,2025-03-11T23:19:00,2025-03-12T01:05:00,ctv,smart_tv,GB,False
S0000481,U002963,2025-07-18T14:51:00,2025-07-18T15:16:00,web,mobile,GB,False
S0000482,U003172,2025-07-06T19:42:00,2025-07-06T20:34:00,android,tablet,GB,False
S0000483,U003694,2025-04-24T20:39:00,2025-04-24T21:54:00,android,mobile,GB,True
S0000484,U000827,2025-08-27T17:04:00,2025-08-27T18:50:00,web,tablet,GB,False
S0000485,U003688,2025-09-04T23:06:00,2025-09-04T23:50:00,ios,tablet,GB,False
S0000486,U000472,2025-09-28T09:24:00,2025-09-28T11:16:00,ctv,streaming_stick,GB,False
S0000487,U000284,2025-03-24T16:07:00,2025-03-24T16:57:00,ios,tablet,GB,False
S0000488,U003586,2025-06-22T07:49:00,2025-06-22T08:02:00,android,tablet,GB,False
S0000489,U003680,2025-01-12T14:28:00,2025-01-12T16:17:00,android,tablet,GB,False
S0000490,U003086,2025-03-03T21:23:00,2025-03-03T21:36:00,android,mobile,GB,True
S0000491,U003845,2025-02-01T07:37:00,2025-02-01T09:31:00,android,mobile,GB,False
S0000492,U000906,2025-08-24T15:08:00,2025-08-24T16:49:00,web,desktop,GB,True
S0000493,U001537,2025-03-16T15:26:00,2025-03-16T16:51:00,ios,tablet,GB,False
S0000494,U000035,2025-07-15T20:59:00,2025-07-15T21:25:00,android,mobile,GB,False
S0000495,U003318,2025-12-22T17:05:00,2025-12-22T17:49:00,ios,mobile,GB,False
S0000496,U003059,2025-04-28T20:32:00,2025-04-28T22:27:00,web,mobile,GB,False
S0000497,U003528,2025-05-22T09:54:00,2025-05-22T10:22:00,ios,mobile,GB,False
S0000498,U003667,2025-01-16T19:42:00,2025-01-16T21:29:00,ios,mobile,GB,False
S0000499,U001563,2025-04-12T15:12:00,2025-04-12T17:03:00,ctv,streaming_stick,GB,False
S0000500,U002074,2025-07-31T15:45:00,2025-07-31T17:22:00,ctv,smart_tv,GB,False
S0000501,U002213,2025-06-09T21:22:00,2025-06-09T22:35:00,android,tablet,GB,False
S0000502,U001944,2025-09-08T21:08:00,2025-09-08T22:54:00,ios,tablet,GB,False
S0000503,U002415,2025-11-30T13:52:00,2025-11-30T15:14:00,ios,mobile,GB,False
S0000504,U002310,2025-04-06T22:18:00,2025-04-06T23:06:00,android,mobile,GB,False
S0000505,U001209,2025-05-24T11:01:00,2025-05-24T11:07:00,web,tablet,GB,False
S0000506,U002606,2025-03-02T10:53:00,2025-03-02T12:45:00,android,tablet,GB,False
S0000507,U002158,2025-07-10T12:47:00,2025-07-10T14:39:00,ios,tablet,GB,False
S0000508,U002955,2025-07-16T22:47:00,2025-07-16T23:47:00,ios,tablet,GB,False
S0000509,U003480,2025-10-18T14:15:00,2025-10-18T15:53:00,android,mobile,GB,False
S0000510,U000134,2025-12-02T14:22:00,2025-12-02T14:52:00,android,mobile,GB,False
S0000511,U003526,2025-07-24T18:29:00,2025-07-24T20:21:00,android,tablet,GB,False
S0000512,U002737,2025-03-31T19:10:00,2025-03-31T19:54:00,android,mobile,GB,False
S0000513,U002947,2025-03-04T12:06:00,2025-03-04T13:45:00,android,mobile,GB,False
S0000514,U000257,2025-09-09T12:13:00,2025-09-09T13:04:00,ios,mobile,GB,False
S0000515,U001685,2025-10-16T17:07:00,2025-10-16T17:55:00,web,mobile,GB,False
S0000516,U001757,2025-04-23T16:56:00,2025-04-23T18:11:00,android,tablet,GB,False
S0000517,U001875,2025-06-15T22:56:00,2025-06-16T00:18:00,ctv,smart_tv,GB,False
S0000518,U003671,2025-01-29T21:50:00,2025-01-29T23:40:00,android,mobile,GB,False
S0000519,U003673,2025-06-19T15:46:00,2025-06-19T16:52:00,android,mobile,GB,False
S0000520,U001739,2025-12-11T19:54:00,2025-12-11T20:14:00,android,mobile,GB,False
S0000521,U003143,2025-11-03T17:59:00,2025-11-03T19:14:00,web,tablet,GB,False
S0000522,U002186,2025-10-13T13:42:00,2025-10-13T15:15:00,android,tablet,GB,False
S0000523,U001354,2025-07-23T17:50:00,2025-07-23T18:12:00,web,desktop,GB,True
S0000524,U002417,2025-01-19T20:24:00,2025-01-19T21:47:00,ios,tablet,GB,False
S0000525,U002802,2025-10-07T13:54:00,2025-10-07T15:33:00,ctv,smart_tv,GB,False
S0000526,U001351,2025-05-30T09:18:00,2025-05-30T11:08:00,android,tablet,GB,False
S0000527,U000842,2025-02-14T13:48:00,2025-02-14T15:14:00,web,desktop,GB,False
S0000528,U001302,2025-03-29T14:53:00,2025-03-29T15:14:00,ios,mobile,GB,False
S0000529,U000170,2025-05-06T18:26:00,2025-05-06T19:02:00,ios,mobile,GB,False
S0000530,U002805,2025-10-09T13:10:00,2025-10-09T13:33:00,ios,mobile,GB,False
S0000531,U000365,2025-07-24T09:44:00,2025-07-24T11:43:00,ios,tablet,GB,True
S0000532,U001804,2025-11-14T15:28:00,2025-11-14T15:43:00,android,mobile,GB,False
S0000533,U001192,2025-05-19T13:55:00,2025-05-19T14:25:00,ios,tablet,GB,True
S0000534,U001902,2025-12-12T19:28:00,2025-12-12T21:07:00,android,tablet,GB,False
S0000535,U003770,2025-08-04T20:47:00,2025-08-04T22:37:00,ios,tablet,GB,False
S0000536,U003555,2025-02-19T14:12:00,2025-02-19T15:53:00,web,desktop,GB,False
S0000537,U001503,2025-12-28T15:02:00,2025-12-28T15:49:00,web,desktop,GB,False
S0000538,U001447,2025-07-26T21:29:00,2025-07-26T21:41:00,ios,tablet,GB,False
S0000539,U003713,2025-08-22T18:24:00,2025-08-22T19:23:00,ctv,smart_tv,GB,False
S0000540,U003836,2025-01-10T15:23:00,2025-01-10T16:59:00,ios,tablet,GB,False
S0000541,U000336,2025-09-20T17:23:00,2025-09-20T18:12:00,ctv,streaming_stick,GB,False
S0000542,U003012,2025-05-11T15:55:00,2025-05-11T16:13:00,web,mobile,GB,False
S0000543,U001064,2025-05-20T06:48:00,2025-05-20T08:40:00,web,tablet,GB,False
S0000544,U002330,2025-09-21T20:20:00,2025-09-21T21:39:00,ios,tablet,GB,False
S0000545,U001589,2025-02-04T16:43:00,2025-02-04T17:07:00,web,desktop,GB,True
S0000546,U002104,2025-11-20T12:56:00,2025-11-20T14:11:00,ios,tablet,GB,False
S0000547,U000883,2025-09-02T09:06:00,2025-09-02T10:15:00,android,mobile,GB,False
S0000548,U003305,2025-11-09T16:56:00,2025-11-09T18:18:00,web,desktop,GB,False
S0000549,U001693,2025-09-26T22:29:00,2025-09-27T00:08:00,ios,mobile,GB,False
S0000550,U001725,2025-09-19T07:33:00,2025-09-19T08:33:00,android,mobile,GB,False
S0000551,U002801,2025-03-06T14:19:00,2025-03-06T15:40:00,android,mobile,GB,False
S0000552,U001368,2025-11-11T12:32:00,2025-11-11T12:50:00,web,tablet,GB,False
S0000553,U003416,2025-06-22T19:05:00,2025-06-22T20:12:00,ios,tablet,GB,False
S0000554,U000823,2025-11-11T19:29:00,2025-11-11T21:29:00,web,desktop,GB,False
S0000555,U001008,2025-03-12T18:50:00,2025-03-12T20:30:00,web,mobile,GB,False
S0000556,U003892,2025-06-26T14:15:00,2025-06-26T15:22:00,ios,mobile,GB,False
S0000557,U001516,2025-03-07T13:48:00,2025-03-07T15:45:00,web,tablet,GB,False
S0000558,U003171,2025-04-20T16:29:00,2025-04-20T16:55:00,ios,tablet,GB,False
S0000559,U003143,2025-07-31T11:05:00,2025-07-31T13:01:00,ios,mobile,GB,False
S0000560,U003871,2025-04-30T19:01:00,2025-04-30T19:30:00,web,desktop,GB,False
S0000561,U001648,2025-06-09T23:26:00,2025-06-10T01:19:00,web,mobile,GB,False
S0000562,U002069,2025-06-04T17:18:00,2025-06-04T18:17:00,ios,tablet,GB,False
