broadcast_date,broadcast_hour,channel_id,programme_id,demographic_id,viewers_thousands,tvr_pct,_loaded_at
2025-01-22,21,EXTRA,P021,D001,1757.7,2.79,2025-12-31T23:59:00
2025-01-22,23,EXTRA,P003,D001,541.8,0.86,2025-12-31T23:59:00
2025-01-22,6,EXTRA,P005,D016,548.1,0.87,2025-12-31T23:59:00
2025-01-22,15,EXTRA,P026,D010,573.3,0.91,2025-12-31T23:59:00
2025-01-22,9,EXTRA,P019,D005,233.1,0.37,2025-12-31T23:59:00
2025-01-22,16,EXTRA,P008,D002,346.5,0.55,2025-12-31T23:59:00
2025-01-22,13,EXTRA,P020,D011,567.0,0.9,2025-12-31T23:59:00
2025-01-29,6,ITV1,P047,D005,1940.4,3.08,2025-12-31T23:59:00
2025-01-29,23,ITV1,P047,D015,882.0,1.4,2025-12-31T23:59:00
2025-01-29,11,ITV1,P035,D012,2538.9,4.03,2025-12-31T23:59:00
2025-01-29,7,ITV1,P032,D001,2595.6,4.12,2025-12-31T23:59:00
2025-01-29,9,ITV1,P012,D016,1121.4,1.78,2025-12-31T23:59:00
2025-01-29,18,ITV1,P040,D009,1411.2,2.24,2025-12-31T23:59:00
2025-01-29,17,ITV1,P013,D013,2879.1,4.57,2025-12-31T23:59:00
2025-01-29,20,ITV1,P044,D009,10023.3,15.91,2025-12-31T23:59:00
2025-01-29,8,ITV1,P003,D006,2066.4,3.28,2025-12-31T23:59:00
2025-01-29,13,ITV1,P009,D005,1228.5,1.95,2025-12-31T23:59:00
2025-01-29,16,ITV1,P006,D012,768.6,1.22,2025-12-31T23:59:00
2025-01-29,22,ITV1,P049,D013,1026.9,1.63,2025-12-31T23:59:00
2025-01-29,21,ITV1,P060,D014,6652.8,10.56,2025-12-31T23:59:00
2025-01-29,21,BBC1,P054,D006,10899.0,17.3,2025-12-31T23:59:00
2025-01-29,7,BBC1,P008,D008,3118.5,4.95,2025-12-31T23:59:00
2025-01-29,16,BBC1,P024,D010,1272.6,2.02,2025-12-31T23:59:00
2025-01-29,6,BBC1,P004,D009,2727.9,4.33,2025-12-31T23:59:00
2025-01-29,10,BBC1,P064,D005,2646.0,4.2,2025-12-31T23:59:00
2025-01-29,18,BBC1,P064,D006,2085.3,3.31,2025-12-31T23:59:00
2025-01-29,11,BBC1,P054,D016,2223.9,3.53,2025-12-31T23:59:00
2025-01-29,23,BBC1,P030,D005,2053.8,3.26,2025-12-31T23:59:00
2025-01-29,14,BBC1,P044,D012,2853.9,4.53,2025-12-31T23:59:00
2025-01-29,20,MAIN,P028,D003,1990.8,3.16,2025-12-31T23:59:00
2025-01-29,14,MAIN,P018,D005,787.5,1.25,2025-12-31T23:59:00
2025-01-29,23,MAIN,P019,D003,869.4,1.38,2025-12-31T23:59:00
2025-01-29,10,MAIN,P030,D013,1285.2,2.04,2025-12-31T23:59:00
2025-01-29,15,MAIN,P016,D009,1379.7,2.19,2025-12-31T23:59:00
2025-01-29,6,MAIN,P024,D004,1562.4,2.48,2025-12-31T23:59:00
2025-01-29,19,MAIN,P012,D008,4605.3,7.31,2025-12-31T23:59:00
2025-01-29,13,MAIN,P018,D001,1310.4,2.08,2025-12-31T23:59:00
2025-01-29,17,MAIN,P020,D002,1045.8,1.66,2025-12-31T23:59:00
2025-01-29,21,MAIN,P009,D003,4800.6,7.62,2025-12-31T23:59:00
2025-01-29,16,CATCHUP,P023,D013,44.1,0.07,2025-12-31T23:59:00
2025-01-29,17,CATCHUP,P022,D016,31.5,0.05,2025-12-31T23:59:00
2025-01-29,20,CATCHUP,P022,D011,233.1,0.37,2025-12-31T23:59:00
2025-01-29,18,CATCHUP,P028,D005,163.8,0.26,2025-12-31T23:59:00
2025-01-29,9,CATCHUP,P015,D015,31.5,0.05,2025-12-31T23:59:00
2025-01-29,12,CATCHUP,P006,D016,56.7,0.09,2025-12-31T23:59:00
2025-01-29,15,CATCHUP,P024,D015,88.2,0.14,2025-12-31T23:59:00
2025-01-29,13,CATCHUP,P013,D006,132.3,0.21,2025-12-31T23:59:00
2025-01-29,7,CATCHUP,P010,D011,63.0,0.1,2025-12-31T23:59:00
2025-01-29,14,CATCHUP,P022,D012,138.6,0.22,2025-12-31T23:59:00
2025-01-29,6,CATCHUP,P028,D008,144.9,0.23,2025-12-31T23:59:00
2025-01-29,21,CATCHUP,P019,D011,453.6,0.72,2025-12-31T23:59:00
2025-01-29,15,BBC2,P056,D001,1222.2,1.94,2025-12-31T23:59:00
2025-01-29,8,BBC2,P018,D008,567.0,0.9,2025-12-31T23:59:00
2025-01-29,22,BBC2,P015,D009,1152.9,1.83,2025-12-31T23:59:00
2025-01-29,9,BBC2,P037,D001,548.1,0.87,2025-12-31T23:59:00
2025-01-29,20,BBC2,P044,D009,3332.7,5.29,2025-12-31T23:59:00
2025-01-29,23,BBC2,P016,D011,630.0,1.0,2025-12-31T23:59:00
2025-01-29,21,BBC2,P040,D008,2935.8,4.66,2025-12-31T23:59:00
2025-01-29,12,BBC2,P037,D003,800.1,1.27,2025-12-31T23:59:00
2025-01-29,10,BBC2,P042,D010,321.3,0.51,2025-12-31T23:59:00
2025-01-29,17,BBC2,P005,D015,1209.6,1.92,2025-12-31T23:59:00
2025-01-29,16,BBC2,P055,D016,1159.2,1.84,2025-12-31T23:59:00
2025-01-29,17,MOVIES,P023,D011,88.2,0.14,2025-12-31T23:59:00
2025-01-29,6,MOVIES,P005,D014,176.4,0.28,2025-12-31T23:59:00
2025-01-29,11,MOVIES,P026,D008,201.6,0.32,2025-12-31T23:59:00
2025-01-29,13,MOVIES,P020,D016,239.4,0.38,2025-12-31T23:59:00
2025-01-29,22,MOVIES,P011,D003,81.9,0.13,2025-12-31T23:59:00
2025-01-29,8,MOVIES,P025,D011,100.8,0.16,2025-12-31T23:59:00
2025-01-29,10,MOVIES,P029,D001,81.9,0.13,2025-12-31T23:59:00
2025-01-29,16,MOVIES,P003,D016,157.5,0.25,2025-12-31T23:59:00
2025-01-29,21,MOVIES,P014,D002,781.2,1.24,2025-12-31T23:59:00
2025-01-29,12,MOVIES,P005,D011,75.6,0.12,2025-12-31T23:59:00
2025-01-29,10,SKYONE,P040,D005,189.0,0.3,2025-12-31T23:59:00
2025-01-29,23,SKYONE,P042,D014,138.6,0.22,2025-12-31T23:59:00
2025-01-29,19,SKYONE,P054,D002,585.9,0.93,2025-12-31T23:59:00
2025-01-29,12,SKYONE,P041,D012,63.0,0.1,2025-12-31T23:59:00
2025-01-29,22,SKYONE,P048,D011,201.6,0.32,2025-12-31T23:59:00
2025-01-29,18,SKYONE,P004,D002,170.1,0.27,2025-12-31T23:59:00
2025-01-29,15,SKYONE,P002,D014,182.7,0.29,2025-12-31T23:59:00
2025-01-29,13,SKYONE,P049,D012,163.8,0.26,2025-12-31T23:59:00
2025-01-29,17,SKYONE,P065,D006,176.4,0.28,2025-12-31T23:59:00
2025-01-29,17,ITV2,P006,D006,472.5,0.75,2025-12-31T23:59:00
2025-01-29,9,ITV2,P016,D014,245.7,0.39,2025-12-31T23:59:00
2025-01-29,12,ITV2,P047,D008,485.1,0.77,2025-12-31T23:59:00
2025-01-29,22,ITV2,P058,D014,724.5,1.15,2025-12-31T23:59:00
2025-01-29,10,ITV2,P053,D015,315.0,0.5,2025-12-31T23:59:00
2025-01-29,15,ITV2,P031,D011,283.5,0.45,2025-12-31T23:59:00
2025-01-29,7,ITV2,P063,D005,308.7,0.49,2025-12-31T23:59:00
2025-01-29,21,ITV2,P031,D003,1398.6,2.22,2025-12-31T23:59:00
2025-01-29,14,ITV2,P058,D015,226.8,0.36,2025-12-31T23:59:00
2025-01-29,11,ITV2,P031,D003,220.5,0.35,2025-12-31T23:59:00
2025-01-29,20,ITV2,P032,D009,1379.7,2.19,2025-12-31T23:59:00
2025-01-29,19,ITV2,P019,D009,2986.2,4.74,2025-12-31T23:59:00
2025-01-29,16,ITV2,P033,D014,711.9,1.13,2025-12-31T23:59:00
2025-01-29,23,ITV2,P024,D007,623.7,0.99,2025-12-31T23:59:00
2025-02-05,19,ITV2,P040,D014,2457.0,3.9,2025-12-31T23:59:00
2025-02-05,23,ITV2,P030,D001,529.2,0.84,2025-12-31T23:59:00
2025-02-05,6,ITV2,P055,D005,371.7,0.59,2025-12-31T23:59:00
2025-02-05,20,ITV2,P056,D001,2816.1,4.47,2025-12-31T23:59:00
2025-02-05,16,ITV2,P013,D010,642.6,1.02,2025-12-31T23:59:00
2025-02-05,22,ITV2,P042,D003,756.0,1.2,2025-12-31T23:59:00
2025-02-05,18,ITV2,P053,D015,189.0,0.3,2025-12-31T23:59:00
2025-02-05,21,ITV2,P021,D005,2293.2,3.64,2025-12-31T23:59:00
2025-02-05,11,ITV2,P062,D007,630.0,1.0,2025-12-31T23:59:00
2025-02-05,15,ITV2,P056,D016,453.6,0.72,2025-12-31T23:59:00
2025-02-05,14,ITV2,P030,D014,352.8,0.56,2025-12-31T23:59:00
2025-02-05,8,ITV2,P042,D004,409.5,0.65,2025-12-31T23:59:00
2025-02-05,13,ITV2,P017,D012,674.1,1.07,2025-12-31T23:59:00
2025-02-05,7,ITV2,P054,D010,214.2,0.34,2025-12-31T23:59:00
2025-02-05,17,FACTUAL,P007,D013,88.2,0.14,2025-12-31T23:59:00
2025-02-05,20,FACTUAL,P030,D016,869.4,1.38,2025-12-31T23:59:00
2025-02-05,13,FACTUAL,P017,D008,69.3,0.11,2025-12-31T23:59:00
2025-02-05,16,FACTUAL,P013,D013,277.2,0.44,2025-12-31T23:59:00
2025-02-05,10,FACTUAL,P021,D002,270.9,0.43,2025-12-31T23:59:00
2025-02-05,19,FACTUAL,P019,D014,1197.0,1.9,2025-12-31T23:59:00
2025-02-05,22,FACTUAL,P008,D002,283.5,0.45,2025-12-31T23:59:00
2025-02-05,23,FACTUAL,P009,D016,258.3,0.41,2025-12-31T23:59:00
2025-02-05,18,FACTUAL,P001,D014,264.6,0.42,2025-12-31T23:59:00
2025-02-05,8,FACTUAL,P017,D008,239.4,0.38,2025-12-31T23:59:00
2025-02-05,7,CATCHUP,P009,D005,63.0,0.1,2025-12-31T23:59:00
2025-02-05,12,CATCHUP,P013,D013,138.6,0.22,2025-12-31T23:59:00
2025-02-05,10,CATCHUP,P016,D005,100.8,0.16,2025-12-31T23:59:00
2025-02-05,6,CATCHUP,P019,D015,132.3,0.21,2025-12-31T23:59:00
2025-02-05,18,CATCHUP,P009,D004,107.1,0.17,2025-12-31T23:59:00
2025-02-05,17,CATCHUP,P024,D012,119.7,0.19,2025-12-31T23:59:00
2025-02-05,9,CATCHUP,P021,D009,63.0,0.1,2025-12-31T23:59:00
2025-02-05,13,CATCHUP,P026,D011,63.0,0.1,2025-12-31T23:59:00
2025-02-05,21,CATCHUP,P001,D004,415.8,0.66,2025-12-31T23:59:00
2025-02-05,19,CATCHUP,P024,D005,201.6,0.32,2025-12-31T23:59:00
2025-02-05,11,CATCHUP,P028,D004,126.0,0.2,2025-12-31T23:59:00
2025-02-05,22,CATCHUP,P023,D001,50.4,0.08,2025-12-31T23:59:00
2025-02-05,14,BBC1,P033,D010,3402.0,5.4,2025-12-31T23:59:00
2025-02-05,17,BBC1,P021,D012,2053.8,3.26,2025-12-31T23:59:00
2025-02-05,22,BBC1,P022,D010,3250.8,5.16,2025-12-31T23:59:00
2025-02-05,7,BBC1,P064,D008,2979.9,4.73,2025-12-31T23:59:00
2025-02-05,19,BBC1,P036,D016,10924.2,17.34,2025-12-31T23:59:00
2025-02-05,13,BBC1,P020,D010,1953.0,3.1,2025-12-31T23:59:00
2025-02-05,8,BBC1,P045,D002,2160.9,3.43,2025-12-31T23:59:00
2025-02-05,9,BBC1,P004,D011,3131.1,4.97,2025-12-31T23:59:00
2025-02-05,11,BBC1,P023,D004,2740.5,4.35,2025-12-31T23:59:00
2025-02-05,16,BBC1,P024,D004,3074.4,4.88,2025-12-31T23:59:00
2025-02-05,18,BBC1,P018,D015,2192.4,3.48,2025-12-31T23:59:00
2025-02-05,15,BBC1,P054,D004,3559.5,5.65,2025-12-31T23:59:00
2025-02-05,16,SKYONE,P035,D001,207.9,0.33,2025-12-31T23:59:00
2025-02-05,19,SKYONE,P045,D006,1045.8,1.66,2025-12-31T23:59:00
2025-02-05,8,SKYONE,P005,D010,233.1,0.37,2025-12-31T23:59:00
2025-02-05,11,SKYONE,P065,D009,151.2,0.24,2025-12-31T23:59:00
2025-02-05,17,SKYONE,P017,D014,214.2,0.34,2025-12-31T23:59:00
2025-02-05,22,SKYONE,P050,D001,258.3,0.41,2025-12-31T23:59:00
2025-02-05,15,SKYONE,P028,D002,258.3,0.41,2025-12-31T23:59:00
2025-02-05,20,SKYONE,P043,D008,592.2,0.94,2025-12-31T23:59:00
2025-02-05,7,SKYATL,P031,D003,226.8,0.36,2025-12-31T23:59:00
2025-02-05,15,SKYATL,P045,D010,157.5,0.25,2025-12-31T23:59:00
2025-02-05,18,SKYATL,P063,D015,88.2,0.14,2025-12-31T23:59:00
2025-02-05,12,SKYATL,P027,D015,214.2,0.34,2025-12-31T23:59:00
2025-02-05,17,SKYATL,P033,D014,144.9,0.23,2025-12-31T23:59:00
2025-02-05,8,SKYATL,P020,D007,157.5,0.25,2025-12-31T23:59:00
2025-02-05,13,SKYATL,P042,D001,100.8,0.16,2025-12-31T23:59:00
2025-02-05,23,SKYATL,P018,D009,113.4,0.18,2025-12-31T23:59:00
2025-02-05,19,SKYATL,P021,D009,730.8,1.16,2025-12-31T23:59:00
2025-02-05,22,SKYATL,P030,D012,189.0,0.3,2025-12-31T23:59:00
2025-02-05,20,SKYATL,P016,D011,302.4,0.48,2025-12-31T23:59:00
2025-02-05,14,SKYATL,P040,D009,176.4,0.28,2025-12-31T23:59:00
2025-02-05,16,EXTRA,P002,D003,585.9,0.93,2025-12-31T23:59:00
2025-02-05,11,EXTRA,P025,D003,560.7,0.89,2025-12-31T23:59:00
2025-02-05,13,EXTRA,P001,D002,277.2,0.44,2025-12-31T23:59:00
2025-02-05,10,EXTRA,P014,D004,472.5,0.75,2025-12-31T23:59:00
2025-02-05,15,EXTRA,P006,D014,428.4,0.68,2025-12-31T23:59:00
2025-02-05,21,EXTRA,P014,D012,2425.5,3.85,2025-12-31T23:59:00
2025-02-05,12,EXTRA,P014,D002,598.5,0.95,2025-12-31T23:59:00
2025-02-05,22,EXTRA,P012,D004,560.7,0.89,2025-12-31T23:59:00
2025-02-05,14,EXTRA,P006,D011,214.2,0.34,2025-12-31T23:59:00
2025-02-05,23,EXTRA,P010,D015,390.6,0.62,2025-12-31T23:59:00
2025-02-05,16,BBC2,P026,D011,497.7,0.79,2025-12-31T23:59:00
2025-02-05,7,BBC2,P054,D006,447.3,0.71,2025-12-31T23:59:00
2025-02-05,14,BBC2,P007,D013,504.0,0.8,2025-12-31T23:59:00
2025-02-05,9,BBC2,P029,D012,768.6,1.22,2025-12-31T23:59:00
2025-02-05,8,BBC2,P033,D013,907.2,1.44,2025-12-31T23:59:00
2025-02-05,11,BBC2,P027,D008,478.8,0.76,2025-12-31T23:59:00
2025-02-05,19,BBC2,P002,D004,2205.0,3.5,2025-12-31T23:59:00
2025-02-05,12,BBC2,P056,D013,680.4,1.08,2025-12-31T23:59:00
2025-02-05,6,BBC2,P057,D014,856.8,1.36,2025-12-31T23:59:00
2025-02-05,17,BBC2,P063,D003,560.7,0.89,2025-12-31T23:59:00
2025-02-12,13,SKYONE,P036,D012,151.2,0.24,2025-12-31T23:59:00
2025-02-12,10,SKYONE,P010,D007,258.3,0.41,2025-12-31T23:59:00
2025-02-12,17,SKYONE,P037,D012,81.9,0.13,2025-12-31T23:59:00
2025-02-12,20,SKYONE,P018,D014,774.9,1.23,2025-12-31T23:59:00
2025-02-12,22,SKYONE,P041,D003,94.5,0.15,2025-12-31T23:59:00
2025-02-12,21,SKYONE,P056,D013,945.0,1.5,2025-12-31T23:59:00
2025-02-12,16,SKYONE,P017,D003,258.3,0.41,2025-12-31T23:59:00
2025-02-12,8,SKYONE,P007,D013,94.5,0.15,2025-12-31T23:59:00
2025-02-12,15,SKYONE,P028,D005,182.7,0.29,2025-12-31T23:59:00
2025-02-12,9,SKYONE,P003,D009,119.7,0.19,2025-12-31T23:59:00
2025-02-12,18,SKYONE,P038,D002,252.0,0.4,2025-12-31T23:59:00
2025-02-12,23,MAIN,P017,D003,630.0,1.0,2025-12-31T23:59:00
2025-02-12,20,MAIN,P008,D006,3616.2,5.74,2025-12-31T23:59:00
2025-02-12,21,MAIN,P028,D013,4290.3,6.81,2025-12-31T23:59:00
2025-02-12,13,MAIN,P012,D012,1108.8,1.76,2025-12-31T23:59:00
2025-02-12,10,MAIN,P021,D010,1423.8,2.26,2025-12-31T23:59:00
2025-02-12,22,MAIN,P019,D015,1140.3,1.81,2025-12-31T23:59:00
2025-02-12,16,MAIN,P007,D014,541.8,0.86,2025-12-31T23:59:00
2025-02-12,18,MAIN,P008,D015,1241.1,1.97,2025-12-31T23:59:00
2025-02-12,6,MAIN,P005,D003,642.6,1.02,2025-12-31T23:59:00
2025-02-12,12,MAIN,P010,D011,1467.9,2.33,2025-12-31T23:59:00
2025-02-12,7,MAIN,P018,D013,1316.7,2.09,2025-12-31T23:59:00
2025-02-12,17,MAIN,P010,D011,711.9,1.13,2025-12-31T23:59:00
2025-02-12,11,MAIN,P006,D013,819.0,1.3,2025-12-31T23:59:00
2025-02-12,22,FACTUAL,P029,D013,315.0,0.5,2025-12-31T23:59:00
2025-02-12,18,FACTUAL,P012,D015,258.3,0.41,2025-12-31T23:59:00
2025-02-12,19,FACTUAL,P022,D012,1215.9,1.93,2025-12-31T23:59:00
2025-02-12,13,FACTUAL,P023,D004,144.9,0.23,2025-12-31T23:59:00
2025-02-12,12,FACTUAL,P027,D014,144.9,0.23,2025-12-31T23:59:00
2025-02-12,14,FACTUAL,P006,D010,94.5,0.15,2025-12-31T23:59:00
2025-02-12,20,FACTUAL,P024,D008,982.8,1.56,2025-12-31T23:59:00
2025-02-12,15,FACTUAL,P027,D012,302.4,0.48,2025-12-31T23:59:00
2025-02-12,17,FACTUAL,P002,D002,126.0,0.2,2025-12-31T23:59:00
2025-02-12,10,FACTUAL,P010,D009,233.1,0.37,2025-12-31T23:59:00
2025-02-12,18,BBC1,P025,D002,2249.1,3.57,2025-12-31T23:59:00
2025-02-12,13,BBC1,P005,D007,1713.6,2.72,2025-12-31T23:59:00
2025-02-12,15,BBC1,P051,D014,2154.6,3.42,2025-12-31T23:59:00
2025-02-12,7,BBC1,P033,D003,1568.7,2.49,2025-12-31T23:59:00
2025-02-12,22,BBC1,P011,D010,1398.6,2.22,2025-12-31T23:59:00
2025-02-12,10,BBC1,P028,D005,3175.2,5.04,2025-12-31T23:59:00
2025-02-12,12,BBC1,P016,D004,3049.2,4.84,2025-12-31T23:59:00
2025-02-12,6,BBC1,P017,D014,3042.9,4.83,2025-12-31T23:59:00
2025-02-12,21,BBC1,P035,D007,10842.3,17.21,2025-12-31T23:59:00
2025-02-12,19,BBC1,P025,D008,11566.8,18.36,2025-12-31T23:59:00
2025-02-12,17,BBC1,P042,D002,3200.4,5.08,2025-12-31T23:59:00
2025-02-12,11,BBC1,P057,D008,1902.6,3.02,2025-12-31T23:59:00
2025-02-12,20,EXTRA,P017,D010,2047.5,3.25,2025-12-31T23:59:00
2025-02-12,8,EXTRA,P015,D014,585.9,0.93,2025-12-31T23:59:00
2025-02-12,9,EXTRA,P025,D013,270.9,0.43,2025-12-31T23:59:00
2025-02-12,19,EXTRA,P013,D011,1852.2,2.94,2025-12-31T23:59:00
2025-02-12,7,EXTRA,P021,D013,422.1,0.67,2025-12-31T23:59:00
2025-02-12,6,EXTRA,P026,D003,541.8,0.86,2025-12-31T23:59:00
2025-02-12,18,EXTRA,P011,D010,598.5,0.95,2025-12-31T23:59:00
2025-02-12,23,EXTRA,P008,D005,598.5,0.95,2025-12-31T23:59:00
2025-02-12,11,EXTRA,P007,D006,522.9,0.83,2025-12-31T23:59:00
2025-02-12,14,EXTRA,P011,D009,522.9,0.83,2025-12-31T23:59:00
2025-02-12,10,EXTRA,P027,D013,396.9,0.63,2025-12-31T23:59:00
2025-02-12,21,ITV2,P038,D013,2148.3,3.41,2025-12-31T23:59:00
2025-02-12,12,ITV2,P032,D008,478.8,0.76,2025-12-31T23:59:00
2025-02-12,20,ITV2,P021,D012,2690.1,4.27,2025-12-31T23:59:00
2025-02-12,23,ITV2,P003,D002,195.3,0.31,2025-12-31T23:59:00
2025-02-12,18,ITV2,P024,D009,371.7,0.59,2025-12-31T23:59:00
2025-02-12,10,ITV2,P010,D009,453.6,0.72,2025-12-31T23:59:00
2025-02-12,11,ITV2,P010,D003,252.0,0.4,2025-12-31T23:59:00
2025-02-12,15,ITV2,P023,D007,459.9,0.73,2025-12-31T23:59:00
2025-02-12,15,SKYATL,P010,D012,239.4,0.38,2025-12-31T23:59:00
2025-02-12,7,SKYATL,P053,D007,100.8,0.16,2025-12-31T23:59:00
2025-02-12,19,SKYATL,P035,D005,756.0,1.2,2025-12-31T23:59:00
2025-02-12,8,SKYATL,P020,D004,132.3,0.21,2025-12-31T23:59:00
2025-02-12,22,SKYATL,P039,D001,63.0,0.1,2025-12-31T23:59:00
2025-02-12,16,SKYATL,P034,D007,151.2,0.24,2025-12-31T23:59:00
2025-02-12,23,SKYATL,P052,D015,94.5,0.15,2025-12-31T23:59:00
2025-02-12,9,SKYATL,P005,D010,69.3,0.11,2025-12-31T23:59:00
2025-02-12,18,SKYATL,P047,D005,75.6,0.12,2025-12-31T23:59:00
2025-02-12,11,SKYATL,P057,D002,189.0,0.3,2025-12-31T23:59:00
2025-02-12,12,SKYATL,P057,D012,189.0,0.3,2025-12-31T23:59:00
2025-02-12,6,SKYATL,P059,D011,170.1,0.27,2025-12-31T23:59:00
2025-02-12,12,CHAN5,P029,D014,321.3,0.51,2025-12-31T23:59:00
2025-02-12,13,CHAN5,P018,D001,1014.3,1.61,2025-12-31T23:59:00
2025-02-12,14,CHAN5,P057,D008,938.7,1.49,2025-12-31T23:59:00
2025-02-12,23,CHAN5,P061,D013,333.9,0.53,2025-12-31T23:59:00
2025-02-12,16,CHAN5,P038,D012,554.4,0.88,2025-12-31T23:59:00
2025-02-12,22,CHAN5,P002,D007,1052.1,1.67,2025-12-31T23:59:00
2025-02-12,19,CHAN5,P046,D015,2028.6,3.22,2025-12-31T23:59:00
2025-02-12,18,CHAN5,P059,D007,1197.0,1.9,2025-12-31T23:59:00
2025-02-12,6,CHAN5,P034,D015,491.4,0.78,2025-12-31T23:59:00
2025-02-12,10,CHAN5,P016,D006,573.3,0.91,2025-12-31T23:59:00
2025-02-12,17,CHAN5,P007,D007,352.8,0.56,2025-12-31T23:59:00
2025-02-12,21,CHAN5,P033,D010,1764.0,2.8,2025-12-31T23:59:00
2025-02-12,11,CHAN5,P045,D002,705.6,1.12,2025-12-31T23:59:00
2025-02-12,20,CHAN5,P005,D007,1411.2,2.24,2025-12-31T23:59:00
2025-02-19,16,MOVIES,P014,D001,245.7,0.39,2025-12-31T23:59:00
2025-02-19,19,MOVIES,P012,D002,560.7,0.89,2025-12-31T23:59:00
2025-02-19,20,MOVIES,P030,D005,1071.0,1.7,2025-12-31T23:59:00
2025-02-19,22,MOVIES,P003,D008,220.5,0.35,2025-12-31T23:59:00
2025-02-19,9,MOVIES,P001,D011,132.3,0.21,2025-12-31T23:59:00
2025-02-19,12,MOVIES,P020,D004,138.6,0.22,2025-12-31T23:59:00
2025-02-19,6,MOVIES,P003,D008,75.6,0.12,2025-12-31T23:59:00
2025-02-19,7,MOVIES,P017,D003,138.6,0.22,2025-12-31T23:59:00
2025-02-19,21,MOVIES,P026,D005,1134.0,1.8,2025-12-31T23:59:00
2025-02-19,11,MOVIES,P016,D008,138.6,0.22,2025-12-31T23:59:00
2025-02-19,15,MOVIES,P001,D003,182.7,0.29,2025-12-31T23:59:00
2025-02-19,13,MOVIES,P022,D015,138.6,0.22,2025-12-31T23:59:00
2025-02-19,14,MOVIES,P022,D006,107.1,0.17,2025-12-31T23:59:00
2025-02-19,23,MOVIES,P012,D007,88.2,0.14,2025-12-31T23:59:00
2025-02-19,17,CATCHUP,P027,D011,170.1,0.27,2025-12-31T23:59:00
2025-02-19,23,CATCHUP,P018,D010,182.7,0.29,2025-12-31T23:59:00
2025-02-19,16,CATCHUP,P016,D007,37.8,0.06,2025-12-31T23:59:00
2025-02-19,8,CATCHUP,P008,D003,107.1,0.17,2025-12-31T23:59:00
2025-02-19,18,CATCHUP,P021,D014,107.1,0.17,2025-12-31T23:59:00
2025-02-19,14,CATCHUP,P026,D014,37.8,0.06,2025-12-31T23:59:00
2025-02-19,10,CATCHUP,P026,D004,81.9,0.13,2025-12-31T23:59:00
2025-02-19,6,CATCHUP,P018,D001,50.4,0.08,2025-12-31T23:59:00
2025-02-19,7,BBC1,P049,D001,1789.2,2.84,2025-12-31T23:59:00
2025-02-19,16,BBC1,P053,D006,1751.4,2.78,2025-12-31T23:59:00
2025-02-19,6,BBC1,P016,D011,2186.1,3.47,2025-12-31T23:59:00
2025-02-19,8,BBC1,P024,D008,1820.7,2.89,2025-12-31T23:59:00
2025-02-19,9,BBC1,P060,D016,1808.1,2.87,2025-12-31T23:59:00
2025-02-19,15,BBC1,P015,D013,3156.3,5.01,2025-12-31T23:59:00
2025-02-19,22,BBC1,P060,D011,1908.9,3.03,2025-12-31T23:59:00
2025-02-19,17,BBC1,P029,D015,3723.3,5.91,2025-12-31T23:59:00
2025-02-19,20,BBC1,P011,D002,7093.8,11.26,2025-12-31T23:59:00
2025-02-19,9,SKYONE,P004,D009,69.3,0.11,2025-12-31T23:59:00
2025-02-19,13,SKYONE,P009,D007,107.1,0.17,2025-12-31T23:59:00
2025-02-19,16,SKYONE,P020,D012,126.0,0.2,2025-12-31T23:59:00
2025-02-19,23,SKYONE,P005,D014,69.3,0.11,2025-12-31T23:59:00
2025-02-19,17,SKYONE,P033,D010,252.0,0.4,2025-12-31T23:59:00
2025-02-19,21,SKYONE,P052,D001,541.8,0.86,2025-12-31T23:59:00
2025-02-19,14,SKYONE,P019,D008,75.6,0.12,2025-12-31T23:59:00
2025-02-19,18,SKYONE,P062,D008,270.9,0.43,2025-12-31T23:59:00
2025-02-19,10,SKYONE,P029,D004,113.4,0.18,2025-12-31T23:59:00
2025-02-19,19,SKYONE,P023,D012,333.9,0.53,2025-12-31T23:59:00
2025-02-19,12,SKYONE,P064,D003,308.7,0.49,2025-12-31T23:59:00
2025-02-19,8,SKYONE,P040,D005,182.7,0.29,2025-12-31T23:59:00
2025-02-19,11,SKYONE,P038,D014,283.5,0.45,2025-12-31T23:59:00
2025-02-19,7,SKYONE,P025,D007,113.4,0.18,2025-12-31T23:59:00
2025-02-19,12,EXTRA,P006,D012,396.9,0.63,2025-12-31T23:59:00
2025-02-19,15,EXTRA,P013,D012,422.1,0.67,2025-12-31T23:59:00
2025-02-19,16,EXTRA,P006,D012,396.9,0.63,2025-12-31T23:59:00
2025-02-19,8,EXTRA,P026,D010,264.6,0.42,2025-12-31T23:59:00
2025-02-19,20,EXTRA,P024,D013,2123.1,3.37,2025-12-31T23:59:00
2025-02-19,9,EXTRA,P005,D009,359.1,0.57,2025-12-31T23:59:00
2025-02-19,10,EXTRA,P017,D005,415.8,0.66,2025-12-31T23:59:00
2025-02-19,22,EXTRA,P001,D007,245.7,0.39,2025-12-31T23:59:00
2025-02-19,21,EXTRA,P025,D012,1102.5,1.75,2025-12-31T23:59:00
2025-02-19,18,EXTRA,P015,D001,459.9,0.73,2025-12-31T23:59:00
2025-02-19,23,EXTRA,P030,D006,415.8,0.66,2025-12-31T23:59:00
2025-02-19,13,SKYATL,P019,D012,107.1,0.17,2025-12-31T23:59:00
