spot_id,campaign_id,broadcast_date,airing_time,channel_id,daypart,duration_sec,booked_impressions_thousands,delivered_impressions_thousands,rate_card_cpm_gbp,actual_revenue_gbp
LSP000230,CAM0016,2025-10-25,2025-10-25T07:06:00,CATCHUP,breakfast,30,633.25,517.28,8.04,4.16
LSP000231,CAM0012,2025-02-15,2025-02-15T21:37:00,FACTUAL,peak,30,570.13,569.04,23.65,13.46
LSP000232,CAM0010,2025-11-24,2025-11-24T14:28:00,MOVIES,daytime,20,753.57,725.7,7.08,5.14
LSP000233,CAM0032,2025-11-10,2025-11-10T23:40:00,FACTUAL,post-peak,30,364.09,355.12,21.89,7.77
LSP000234,CAM0007,2025-11-13,2025-11-13T18:48:00,CATCHUP,pre-peak,30,214.46,217.19,20.76,4.51
LSP000235,CAM0013,2025-02-27,2025-02-27T21:43:00,MOVIES,peak,30,182.24,175.58,30.38,5.33
LSP000236,CAM0019,2025-04-18,2025-04-18T18:21:00,CATCHUP,pre-peak,60,717.56,694.85,18.52,12.87
LSP000237,CAM0035,2025-04-01,2025-04-01T12:01:00,MOVIES,daytime,30,137.05,139.48,9.56,1.33
LSP000238,CAM0021,2025-08-03,2025-08-03T12:43:00,FACTUAL,daytime,20,634.23,613.84,10.43,6.4
LSP000239,CAM0056,2025-04-13,2025-04-13T18:14:00,MAIN,pre-peak,30,488.82,486.31,20.16,9.8
LSP000240,CAM0040,2025-08-21,2025-08-21T12:23:00,EXTRA,daytime,30,589.87,612.31,7.21,4.41
LSP000241,CAM0009,2025-01-17,2025-01-17T21:03:00,FACTUAL,peak,20,133.33,132.46,31.88,4.22
LSP000242,CAM0015,2025-06-01,2025-06-01T20:50:00,CATCHUP,peak,20,483.59,473.13,27.35,12.94
LSP000243,CAM0034,2025-09-08,2025-09-08T21:13:00,CATCHUP,peak,30,677.74,690.21,31.57,21.79
LSP000244,CAM0016,2025-05-07,2025-05-07T16:37:00,EXTRA,daytime,30,759.69,783.89,8.51,6.67
LSP000245,CAM0003,2025-01-21,2025-01-21T23:46:00,CATCHUP,post-peak,10,369.27,378.42,19.57,7.41
LSP000246,CAM0007,2025-08-20,2025-08-20T20:05:00,CATCHUP,peak,60,59.32,61.46,23.73,1.46
LSP000247,CAM0019,2025-05-03,2025-05-03T20:05:00,MAIN,peak,30,551.78,549.98,29.41,16.17
LSP000248,CAM0038,2025-01-13,2025-01-13T23:29:00,EXTRA,post-peak,60,577.35,594.51,19.01,11.3
LSP000249,CAM0046,2025-11-21,2025-11-21T07:40:00,MAIN,breakfast,30,720.08,693.16,10.98,7.61
LSP000250,CAM0018,2025-12-24,2025-12-24T23:34:00,CATCHUP,post-peak,60,205.36,207.34,16.69,3.46
LSP000251,CAM0004,2025-09-21,2025-09-21T23:43:00,FACTUAL,post-peak,10,133.22,134.49,16.92,2.28
LSP000252,CAM0012,2025-11-28,2025-11-28T20:04:00,CATCHUP,peak,40,630.18,621.86,29.02,18.05
LSP000253,CAM0042,2025-09-02,2025-09-02T21:48:00,CATCHUP,peak,60,769.33,784.41,24.93,19.56
LSP000254,CAM0023,2025-05-17,2025-05-17T20:27:00,FACTUAL,peak,10,97.53,97.42,28.85,2.81
LSP000255,CAM0008,2025-08-29,2025-08-29T21:43:00,CATCHUP,peak,30,388.98,394.37,31.01,12.23
LSP000256,CAM0057,2025-02-03,2025-02-03T12:56:00,MOVIES,daytime,10,110.13,108.27,11.74,1.27
LSP000257,CAM0007,2025-03-26,2025-03-26T14:44:00,EXTRA,daytime,30,162.87,168.76,6.14,1.04
LSP000258,CAM0027,2025-12-16,2025-12-16T20:08:00,MOVIES,peak,30,365.1,351.12,24.46,8.59
LSP000259,CAM0002,2025-04-29,2025-04-29T21:33:00,FACTUAL,peak,30,484.03,495.14,28.32,14.02
LSP000260,CAM0043,2025-12-23,2025-12-23T20:35:00,MOVIES,peak,30,278.06,284.5,24.23,6.89
LSP000261,CAM0017,2025-04-27,2025-04-27T20:18:00,MAIN,peak,20,314.84,306.44,34.01,10.42
LSP000262,CAM0046,2025-10-02,2025-10-02T14:11:00,EXTRA,daytime,20,228.43,177.26,6.76,1.2
LSP000263,CAM0017,2025-07-09,2025-07-09T12:35:00,MAIN,daytime,40,287.71,284.78,9.24,2.63
LSP000264,CAM0011,2025-10-01,2025-10-01T16:58:00,MAIN,daytime,30,748.3,775.11,11.57,8.97
LSP000265,CAM0010,2025-01-03,2025-01-03T23:34:00,CATCHUP,post-peak,30,535.43,552.39,21.76,12.02
LSP000266,CAM0049,2025-10-21,2025-10-21T20:51:00,CATCHUP,peak,40,730.16,741.21,31.51,23.36
LSP000267,CAM0058,2025-01-21,2025-01-21T10:35:00,MAIN,daytime,30,68.6,67.07,8.14,0.55
LSP000268,CAM0021,2025-01-29,2025-01-29T20:12:00,CATCHUP,peak,30,216.61,212.76,22.29,4.74
LSP000269,CAM0035,2025-08-17,2025-08-17T20:05:00,CATCHUP,peak,30,195.84,197.49,34.26,6.77
LSP000270,CAM0059,2025-12-08,2025-12-08T16:09:00,MOVIES,daytime,30,339.58,265.82,7.85,2.09
LSP000271,CAM0029,2025-10-15,2025-10-15T10:46:00,MOVIES,daytime,40,794.45,781.02,10.83,8.46
LSP000272,CAM0058,2025-08-06,2025-08-06T21:26:00,EXTRA,peak,60,490.39,478.93,28.17,13.49
LSP000273,CAM0056,2025-09-26,2025-09-26T23:04:00,CATCHUP,post-peak,60,331.83,283.15,16.19,4.58
LSP000274,CAM0012,2025-10-12,2025-10-12T18:36:00,EXTRA,pre-peak,20,189.5,190.32,18.42,3.51
LSP000275,CAM0053,2025-06-04,2025-06-04T21:19:00,MOVIES,peak,30,604.89,618.98,24.0,14.86
LSP000276,CAM0020,2025-11-24,2025-11-24T21:30:00,MAIN,peak,40,549.44,535.35,33.79,18.09
LSP000277,CAM0042,2025-05-06,2025-05-06T07:48:00,FACTUAL,breakfast,30,795.75,811.38,12.07,9.79
LSP000278,CAM0037,2025-08-12,2025-08-12T21:40:00,MOVIES,peak,40,663.71,676.08,22.23,15.03
LSP000279,CAM0017,2025-03-25,2025-03-25T20:09:00,FACTUAL,peak,30,708.74,689.65,25.54,17.61
LSP000280,CAM0027,2025-11-22,2025-11-22T23:22:00,MAIN,post-peak,30,268.75,259.65,15.55,4.04
LSP000281,CAM0041,2025-04-04,2025-04-04T21:38:00,EXTRA,peak,30,291.96,300.02,32.4,9.72
LSP000282,CAM0018,2025-12-17,2025-12-17T21:23:00,MAIN,peak,30,485.03,466.13,28.74,13.4
LSP000283,CAM0024,2025-09-06,2025-09-06T18:58:00,EXTRA,pre-peak,10,213.41,219.07,25.95,5.68
LSP000284,CAM0036,2025-11-11,2025-11-11T21:33:00,CATCHUP,peak,40,463.33,449.02,27.99,12.57
LSP000285,CAM0005,2025-03-01,2025-03-01T21:59:00,MAIN,peak,30,311.16,302.17,27.75,8.39
LSP000286,CAM0039,2025-09-25,2025-09-25T21:21:00,EXTRA,peak,40,278.51,270.01,23.67,6.39
LSP000287,CAM0045,2025-03-14,2025-03-14T21:19:00,EXTRA,peak,20,147.66,149.91,32.19,4.83
LSP000288,CAM0005,2025-01-10,2025-01-10T21:48:00,MOVIES,peak,10,197.26,169.32,29.71,5.03
LSP000289,CAM0031,2025-03-02,2025-03-02T23:02:00,MAIN,post-peak,30,550.69,563.13,21.36,12.03
LSP000290,CAM0014,2025-10-28,2025-10-28T23:11:00,FACTUAL,post-peak,10,118.08,122.25,21.59,2.64
LSP000291,CAM0023,2025-06-30,2025-06-30T12:32:00,CATCHUP,daytime,20,428.68,439.64,10.58,4.65
LSP000292,CAM0034,2025-04-22,2025-04-22T21:18:00,EXTRA,peak,60,452.84,438.3,24.78,10.86
LSP000293,CAM0033,2025-12-29,2025-12-29T20:44:00,CATCHUP,peak,20,379.75,370.05,26.61,9.85
LSP000294,CAM0025,2025-08-06,2025-08-06T12:14:00,MOVIES,daytime,10,621.06,619.37,9.12,5.65
LSP000295,CAM0032,2025-07-04,2025-07-04T21:35:00,MAIN,peak,10,296.09,290.96,29.81,8.67
LSP000296,CAM0020,2025-12-18,2025-12-18T23:28:00,EXTRA,post-peak,30,355.46,353.41,20.85,7.37
LSP000297,CAM0058,2025-09-01,2025-09-01T23:23:00,EXTRA,post-peak,10,799.04,773.8,17.5,13.54
LSP000298,CAM0043,2025-12-13,2025-12-13T10:09:00,MOVIES,daytime,30,571.28,582.31,11.35,6.61
LSP000299,CAM0011,2025-02-03,2025-02-03T18:12:00,FACTUAL,pre-peak,20,496.22,481.24,26.38,12.7
LSP000300,CAM0047,2025-09-13,2025-09-13T14:45:00,CATCHUP,daytime,30,254.73,257.66,8.4,2.16
LSP000301,CAM0031,2025-12-08,2025-12-08T20:25:00,MOVIES,peak,30,259.17,251.04,25.26,6.34
LSP000302,CAM0032,2025-04-29,2025-04-29T20:08:00,MAIN,peak,10,603.35,603.26,22.35,13.48
LSP000303,CAM0012,2025-07-15,2025-07-15T20:20:00,EXTRA,peak,30,516.48,498.98,31.77,15.85
LSP000304,CAM0050,2025-09-10,2025-09-10T21:12:00,FACTUAL,peak,40,423.42,424.86,32.52,13.82
LSP000305,CAM0035,2025-10-07,2025-10-07T07:48:00,MAIN,breakfast,30,710.09,707.26,13.97,9.88
LSP000306,CAM0029,2025-08-24,2025-08-24T07:11:00,CATCHUP,breakfast,40,695.27,706.73,11.44,8.08
LSP000307,CAM0009,2025-06-09,2025-06-09T21:31:00,MAIN,peak,30,556.27,564.52,29.44,16.62
LSP000308,CAM0031,2025-10-15,2025-10-15T21:32:00,MAIN,peak,30,247.54,245.12,30.79,7.55
LSP000309,CAM0050,2025-05-26,2025-05-26T16:01:00,CATCHUP,daytime,10,146.15,149.77,9.5,1.42
LSP000310,CAM0049,2025-11-17,2025-11-17T16:06:00,MOVIES,daytime,30,793.96,765.79,7.47,5.72
LSP000311,CAM0016,2025-11-28,2025-11-28T16:05:00,MAIN,daytime,60,278.68,267.97,7.96,2.13
LSP000312,CAM0030,2025-12-03,2025-12-03T21:36:00,CATCHUP,peak,30,249.96,251.72,34.81,8.76
LSP000313,CAM0025,2025-10-20,2025-10-20T18:36:00,MAIN,pre-peak,60,416.27,406.48,22.97,9.34
LSP000314,CAM0052,2025-12-08,2025-12-08T16:39:00,FACTUAL,daytime,30,777.07,785.49,11.84,9.3
LSP000315,CAM0005,2025-10-02,2025-10-02T12:16:00,MAIN,daytime,30,797.17,779.69,10.46,8.16
LSP000316,CAM0006,2025-10-24,2025-10-24T10:21:00,FACTUAL,daytime,10,474.82,472.05,8.08,3.81
LSP000317,CAM0005,2025-11-30,2025-11-30T21:32:00,FACTUAL,peak,30,547.59,543.84,25.27,13.74
LSP000318,CAM0033,2025-08-21,2025-08-21T20:35:00,EXTRA,peak,10,520.88,507.82,28.49,14.47
LSP000319,CAM0043,2025-08-28,2025-08-28T14:40:00,CATCHUP,daytime,60,510.82,508.11,9.4,4.78
LSP000320,CAM0041,2025-01-31,2025-01-31T20:23:00,MOVIES,peak,20,230.28,235.17,32.97,7.75
LSP000321,CAM0027,2025-06-13,2025-06-13T21:58:00,MAIN,peak,40,202.67,207.92,30.4,6.32
LSP000322,CAM0017,2025-12-18,2025-12-18T20:25:00,EXTRA,peak,10,162.47,144.81,26.04,3.77
LSP000323,CAM0032,2025-10-14,2025-10-14T23:27:00,MAIN,post-peak,20,169.52,166.24,20.43,3.4
LSP000324,CAM0043,2025-10-09,2025-10-09T12:54:00,MAIN,daytime,40,414.38,375.55,6.5,2.44
LSP000325,CAM0039,2025-06-02,2025-06-02T21:57:00,MOVIES,peak,30,553.75,549.18,32.92,18.08
LSP000326,CAM0054,2025-03-13,2025-03-13T14:36:00,CATCHUP,daytime,10,441.47,457.35,11.59,5.3
LSP000327,CAM0017,2025-09-12,2025-09-12T21:15:00,CATCHUP,peak,10,629.89,646.64,31.58,20.42
LSP000328,CAM0052,2025-05-01,2025-05-01T23:13:00,EXTRA,post-peak,10,181.37,180.49,16.03,2.89
LSP000329,CAM0038,2025-01-29,2025-01-29T20:23:00,MAIN,peak,30,459.31,449.99,25.61,11.52
LSP000330,CAM0051,2025-03-16,2025-03-16T18:45:00,FACTUAL,pre-peak,60,281.13,290.24,18.35,5.33
LSP000331,CAM0048,2025-12-06,2025-12-06T21:03:00,EXTRA,peak,30,464.55,481.59,26.72,12.87
LSP000332,CAM0052,2025-12-17,2025-12-17T10:55:00,EXTRA,daytime,60,381.8,355.3,11.57,4.11
LSP000333,CAM0059,2025-05-11,2025-05-11T16:59:00,EXTRA,daytime,30,207.79,214.7,9.79,2.1
LSP000334,CAM0057,2025-11-26,2025-11-26T18:02:00,FACTUAL,pre-peak,60,110.07,110.0,25.37,2.79
LSP000335,CAM0054,2025-06-20,2025-06-20T21:56:00,MAIN,peak,60,170.26,164.35,27.47,4.51
LSP000336,CAM0047,2025-10-08,2025-10-08T21:29:00,MAIN,peak,60,89.07,90.0,32.28,2.91
LSP000337,CAM0009,2025-01-02,2025-01-02T18:40:00,FACTUAL,pre-peak,30,481.86,472.21,25.14,11.87
LSP000338,CAM0050,2025-11-29,2025-11-29T21:54:00,CATCHUP,peak,40,357.74,356.35,33.36,11.89
LSP000339,CAM0009,2025-05-14,2025-05-14T12:37:00,FACTUAL,daytime,60,261.35,258.58,8.36,2.16
LSP000340,CAM0025,2025-10-20,2025-10-20T14:01:00,CATCHUP,daytime,40,509.0,492.26,8.77,4.32
LSP000341,CAM0017,2025-12-26,2025-12-26T21:03:00,MOVIES,peak,30,371.68,359.46,26.78,9.63
LSP000342,CAM0037,2025-03-02,2025-03-02T07:33:00,MOVIES,breakfast,60,739.99,750.27,8.83,6.62
LSP000343,CAM0046,2025-04-15,2025-04-15T12:55:00,FACTUAL,daytime,30,609.83,606.48,7.24,4.39
LSP000344,CAM0014,2025-05-25,2025-05-25T21:12:00,MOVIES,peak,20,356.39,350.41,25.4,8.9
LSP000345,CAM0040,2025-08-19,2025-08-19T23:23:00,CATCHUP,post-peak,40,535.43,534.1,20.97,11.2
LSP000346,CAM0045,2025-07-23,2025-07-23T21:45:00,MOVIES,peak,40,367.47,354.92,29.24,10.38
LSP000347,CAM0004,2025-06-20,2025-06-20T23:30:00,FACTUAL,post-peak,30,754.49,760.42,19.99,15.2
LSP000348,CAM0003,2025-01-03,2025-01-03T14:39:00,MOVIES,daytime,30,783.14,760.1,11.35,8.63
LSP000349,CAM0003,2025-10-25,2025-10-25T12:10:00,CATCHUP,daytime,30,747.75,725.73,7.9,5.73
LSP000350,CAM0034,2025-08-10,2025-08-10T10:07:00,FACTUAL,daytime,10,783.89,813.58,7.69,6.26
LSP000351,CAM0024,2025-08-09,2025-08-09T14:56:00,FACTUAL,daytime,30,672.19,673.1,8.61,5.8
LSP000352,CAM0011,2025-06-11,2025-06-11T21:31:00,EXTRA,peak,30,689.78,706.24,22.69,16.02
LSP000353,CAM0010,2025-01-28,2025-01-28T14:02:00,MOVIES,daytime,30,172.67,167.37,11.37,1.9
LSP000354,CAM0032,2025-01-21,2025-01-21T18:45:00,CATCHUP,pre-peak,30,393.32,400.24,19.48,7.8
LSP000355,CAM0023,2025-02-17,2025-02-17T12:18:00,EXTRA,daytime,60,176.22,173.02,11.35,1.96
LSP000356,CAM0038,2025-04-19,2025-04-19T20:00:00,CATCHUP,peak,60,478.09,461.91,31.99,14.78
LSP000357,CAM0044,2025-02-18,2025-02-18T21:01:00,FACTUAL,peak,40,786.0,778.05,34.08,26.52
LSP000358,CAM0007,2025-06-15,2025-06-15T12:05:00,MOVIES,daytime,60,580.78,586.74,7.62,4.47
LSP000359,CAM0043,2025-01-03,2025-01-03T16:02:00,CATCHUP,daytime,30,293.69,299.2,11.74,3.51
LSP000360,CAM0037,2025-03-08,2025-03-08T12:03:00,FACTUAL,daytime,30,648.61,651.06,9.61,6.26
LSP000361,CAM0006,2025-07-24,2025-07-24T14:15:00,MOVIES,daytime,10,65.38,64.8,8.41,0.54
LSP000362,CAM0042,2025-12-01,2025-12-01T12:19:00,MOVIES,daytime,60,374.27,368.58,10.11,3.73
LSP000363,CAM0009,2025-07-03,2025-07-03T20:53:00,FACTUAL,peak,30,199.9,198.11,25.49,5.05
LSP000364,CAM0039,2025-08-05,2025-08-05T10:27:00,FACTUAL,daytime,30,189.77,183.59,9.08,1.67
LSP000365,CAM0030,2025-12-13,2025-12-13T14:43:00,EXTRA,daytime,30,445.46,430.63,8.81,3.79
LSP000366,CAM0006,2025-09-02,2025-09-02T16:08:00,FACTUAL,daytime,60,236.49,237.79,9.31,2.21
LSP000367,CAM0059,2025-01-24,2025-01-24T20:32:00,MOVIES,peak,30,120.86,121.52,25.29,3.07
LSP000368,CAM0017,2025-10-27,2025-10-27T08:32:00,MAIN,breakfast,10,605.39,619.25,13.9,8.61
LSP000369,CAM0003,2025-02-12,2025-02-12T18:45:00,FACTUAL,pre-peak,30,490.41,497.09,24.24,12.05
LSP000370,CAM0017,2025-06-24,2025-06-24T23:55:00,EXTRA,post-peak,20,188.82,190.39,20.97,3.99
LSP000371,CAM0007,2025-08-11,2025-08-11T20:00:00,MOVIES,peak,10,59.98,59.79,27.27,1.63
LSP000372,CAM0043,2025-11-05,2025-11-05T21:19:00,CATCHUP,peak,60,780.44,791.29,30.97,24.51
LSP000373,CAM0026,2025-06-04,2025-06-04T10:08:00,MAIN,daytime,20,133.93,124.95,11.15,1.39
LSP000374,CAM0014,2025-09-04,2025-09-04T20:41:00,EXTRA,peak,30,681.57,683.67,23.12,15.81
LSP000375,CAM0050,2025-08-26,2025-08-26T10:27:00,MAIN,daytime,10,174.58,177.41,11.78,2.09
LSP000376,CAM0031,2025-01-11,2025-01-11T21:37:00,EXTRA,peak,20,271.12,268.77,26.34,7.08
LSP000377,CAM0007,2025-11-19,2025-11-19T21:27:00,MOVIES,peak,60,421.78,429.58,34.99,15.03
LSP000378,CAM0003,2025-09-07,2025-09-07T18:32:00,CATCHUP,pre-peak,40,508.62,521.51,22.88,11.93
LSP000379,CAM0046,2025-02-01,2025-02-01T20:27:00,CATCHUP,peak,30,464.94,470.46,33.56,15.79
LSP000380,CAM0008,2025-09-11,2025-09-11T20:41:00,FACTUAL,peak,30,573.14,440.81,24.5,10.8
LSP000381,CAM0023,2025-08-13,2025-08-13T14:14:00,CATCHUP,daytime,40,304.36,312.7,9.94,3.11
LSP000382,CAM0009,2025-05-31,2025-05-31T21:24:00,MOVIES,peak,60,755.9,747.45,28.14,21.03
LSP000383,CAM0055,2025-03-24,2025-03-24T20:18:00,MAIN,peak,40,412.17,400.84,28.4,11.38
LSP000384,CAM0051,2025-08-01,2025-08-01T23:31:00,FACTUAL,post-peak,20,207.07,145.85,21.05,3.07
LSP000385,CAM0023,2025-12-13,2025-12-13T12:52:00,CATCHUP,daytime,10,655.11,634.88,7.36,4.67
LSP000386,CAM0036,2025-04-25,2025-04-25T20:21:00,FACTUAL,peak,60,85.01,83.43,23.97,2.0
LSP000387,CAM0045,2025-09-21,2025-09-21T20:06:00,MAIN,peak,30,649.24,662.52,34.67,22.97
LSP000388,CAM0051,2025-11-09,2025-11-09T20:54:00,MAIN,peak,60,471.85,459.28,23.53,10.81
LSP000389,CAM0014,2025-07-05,2025-07-05T12:18:00,MOVIES,daytime,60,429.42,415.65,9.88,4.11
LSP000390,CAM0022,2025-03-12,2025-03-12T10:12:00,MOVIES,daytime,30,626.91,564.44,8.84,4.99
LSP000391,CAM0019,2025-09-16,2025-09-16T12:17:00,FACTUAL,daytime,40,616.13,624.26,6.91,4.31
LSP000392,CAM0049,2025-09-29,2025-09-29T18:14:00,EXTRA,pre-peak,60,371.62,383.45,27.52,10.55
LSP000393,CAM0034,2025-12-16,2025-12-16T18:01:00,MOVIES,pre-peak,20,627.61,628.48,18.7,11.75
LSP000394,CAM0022,2025-06-11,2025-06-11T18:49:00,EXTRA,pre-peak,30,96.1,97.33,24.41,2.38
LSP000395,CAM0058,2025-10-22,2025-10-22T08:40:00,CATCHUP,breakfast,30,364.48,370.33,14.11,5.23
LSP000396,CAM0047,2025-06-10,2025-06-10T23:00:00,FACTUAL,post-peak,30,507.8,503.9,19.15,9.65
LSP000397,CAM0057,2025-10-06,2025-10-06T20:39:00,MOVIES,peak,40,308.94,312.62,32.08,10.03
LSP000398,CAM0057,2025-06-04,2025-06-04T10:34:00,FACTUAL,daytime,30,593.82,576.05,11.95,6.88
LSP000399,CAM0019,2025-04-20,2025-04-20T10:35:00,FACTUAL,daytime,30,305.53,293.88,11.34,3.33
LSP000400,CAM0035,2025-10-31,2025-10-31T14:53:00,FACTUAL,daytime,40,367.06,373.87,11.05,4.13
LSP000401,CAM0017,2025-11-18,2025-11-18T20:07:00,MAIN,peak,60,538.22,529.52,31.58,16.72
LSP000402,CAM0030,2025-06-23,2025-06-23T23:51:00,CATCHUP,post-peak,30,585.99,593.75,20.76,12.33
LSP000403,CAM0015,2025-06-29,2025-06-29T16:42:00,CATCHUP,daytime,40,154.98,157.92,6.63,1.05
LSP000404,CAM0034,2025-10-26,2025-10-26T12:49:00,FACTUAL,daytime,30,123.49,126.73,6.49,0.82
LSP000405,CAM0004,2025-08-06,2025-08-06T21:30:00,EXTRA,peak,30,108.55,107.71,29.27,3.15
LSP000406,CAM0050,2025-07-22,2025-07-22T21:37:00,MOVIES,peak,40,367.57,380.24,28.36,10.78
LSP000407,CAM0027,2025-03-25,2025-03-25T10:08:00,MOVIES,daytime,40,393.28,393.69,9.17,3.61
LSP000408,CAM0045,2025-04-19,2025-04-19T18:02:00,EXTRA,pre-peak,30,327.0,329.66,22.09,7.28
LSP000409,CAM0008,2025-07-09,2025-07-09T20:02:00,CATCHUP,peak,20,138.31,136.92,25.82,3.54
LSP000410,CAM0002,2025-03-15,2025-03-15T10:37:00,MOVIES,daytime,10,752.62,739.58,7.1,5.25
LSP000411,CAM0048,2025-09-08,2025-09-08T07:35:00,FACTUAL,breakfast,10,702.82,706.93,11.96,8.45
LSP000412,CAM0058,2025-06-22,2025-06-22T21:30:00,CATCHUP,peak,20,621.46,619.52,27.85,17.25
LSP000413,CAM0029,2025-03-18,2025-03-18T21:20:00,MAIN,peak,60,518.58,513.9,33.7,17.32
LSP000414,CAM0022,2025-10-04,2025-10-04T08:42:00,MOVIES,breakfast,40,258.03,251.13,8.17,2.05
LSP000415,CAM0041,2025-12-29,2025-12-29T16:41:00,MAIN,daytime,40,469.51,473.97,9.46,4.48
LSP000416,CAM0004,2025-10-19,2025-10-19T20:48:00,MOVIES,peak,30,722.65,747.87,24.34,18.2
LSP000417,CAM0002,2025-05-21,2025-05-21T21:15:00,CATCHUP,peak,30,113.49,111.86,29.66,3.32
LSP000418,CAM0032,2025-01-12,2025-01-12T16:11:00,MOVIES,daytime,10,694.74,681.24,6.69,4.56
LSP000419,CAM0007,2025-10-05,2025-10-05T12:09:00,EXTRA,daytime,30,626.23,648.88,10.07,6.53
LSP000420,CAM0004,2025-11-11,2025-11-11T23:11:00,MAIN,post-peak,40,93.88,92.53,17.3,1.6
LSP000421,CAM0021,2025-05-13,2025-05-13T18:52:00,MAIN,pre-peak,10,201.92,203.31,22.93,4.66
LSP000422,CAM0049,2025-09-16,2025-09-16T18:07:00,FACTUAL,pre-peak,10,288.75,278.71,18.29,5.1
LSP000423,CAM0041,2025-04-30,2025-04-30T23:01:00,FACTUAL,post-peak,30,772.61,756.93,18.44,13.96
LSP000424,CAM0051,2025-03-06,2025-03-06T16:26:00,MOVIES,daytime,10,684.71,700.21,6.85,4.8
LSP000425,CAM0035,2025-03-28,2025-03-28T21:34:00,MOVIES,peak,30,388.81,315.53,32.78,10.34
LSP000426,CAM0019,2025-12-01,2025-12-01T23:00:00,MAIN,post-peak,30,254.98,258.65,21.99,5.69
LSP000427,CAM0054,2025-11-20,2025-11-20T12:53:00,CATCHUP,daytime,30,84.11,84.53,7.8,0.66
LSP000428,CAM0026,2025-12-24,2025-12-24T10:08:00,CATCHUP,daytime,30,708.71,708.98,10.81,7.66
LSP000429,CAM0057,2025-12-16,2025-12-16T23:40:00,FACTUAL,post-peak,60,580.82,588.36,16.57,9.75
LSP000430,CAM0014,2025-08-24,2025-08-24T23:21:00,MAIN,post-peak,40,150.29,151.6,14.03,2.13
LSP000431,CAM0001,2025-12-11,2025-12-11T12:35:00,MOVIES,daytime,60,344.59,354.98,9.91,3.52
LSP000432,CAM0035,2025-01-16,2025-01-16T23:52:00,MOVIES,post-peak,40,142.56,141.15,18.81,2.66
LSP000433,CAM0025,2025-04-01,2025-04-01T21:51:00,MAIN,peak,10,397.02,395.26,24.88,9.83
LSP000434,CAM0002,2025-05-24,2025-05-24T20:45:00,FACTUAL,peak,20,117.47,115.62,31.33,3.62
LSP000435,CAM0015,2025-09-10,2025-09-10T23:02:00,FACTUAL,post-peak,30,728.38,711.43,15.57,11.08
LSP000436,CAM0053,2025-11-23,2025-11-23T18:55:00,FACTUAL,pre-peak,30,425.24,414.82,25.39,10.53
LSP000437,CAM0044,2025-12-16,2025-12-16T20:11:00,MAIN,peak,30,146.18,143.37,29.41,4.22
LSP000438,CAM0015,2025-09-25,2025-09-25T21:17:00,EXTRA,peak,60,558.48,567.1,28.93,16.41
LSP000439,CAM0017,2025-12-15,2025-12-15T20:29:00,MAIN,peak,30,530.72,511.69,34.2,17.5
LSP000440,CAM0028,2025-07-28,2025-07-28T14:43:00,CATCHUP,daytime,30,421.68,406.28,10.33,4.2
LSP000441,CAM0004,2025-05-23,2025-05-23T23:34:00,MOVIES,post-peak,30,53.87,52.07,18.57,0.97
LSP000442,CAM0002,2025-04-26,2025-04-26T23:27:00,MAIN,post-peak,20,197.66,190.75,19.0,3.62
LSP000443,CAM0002,2025-09-03,2025-09-03T18:01:00,CATCHUP,pre-peak,60,519.72,509.34,19.08,9.72
LSP000444,CAM0016,2025-06-24,2025-06-24T21:52:00,FACTUAL,peak,30,645.58,659.82,30.05,19.83
LSP000445,CAM0049,2025-02-18,2025-02-18T20:37:00,MAIN,peak,10,780.89,773.23,33.57,25.96
LSP000446,CAM0045,2025-02-03,2025-02-03T21:03:00,MOVIES,peak,10,276.1,266.51,30.81,8.21
LSP000447,CAM0036,2025-01-27,2025-01-27T16:24:00,MOVIES,daytime,10,512.98,527.94,10.72,5.66
LSP000448,CAM0040,2025-01-06,2025-01-06T18:29:00,MOVIES,pre-peak,30,514.42,532.43,25.83,13.75
LSP000449,CAM0030,2025-09-22,2025-09-22T16:12:00,MAIN,daytime,10,59.22,59.66,11.04,0.66
LSP000450,CAM0058,2025-10-21,2025-10-21T10:32:00,FACTUAL,daytime,30,365.76,364.14,7.46,2.72
LSP000451,CAM0052,2025-01-23,2025-01-23T08:19:00,CATCHUP,breakfast,30,434.84,429.89,12.09,5.2
LSP000452,CAM0035,2025-03-16,2025-03-16T10:19:00,CATCHUP,daytime,30,268.3,268.68,9.95,2.67
LSP000453,CAM0010,2025-01-30,2025-01-30T14:52:00,CATCHUP,daytime,60,90.96,94.43,9.84,0.93
LSP000454,CAM0013,2025-02-05,2025-02-05T16:42:00,MOVIES,daytime,40,568.88,577.64,11.11,6.42
LSP000455,CAM0037,2025-06-21,2025-06-21T20:26:00,FACTUAL,peak,20,128.64,132.86,28.45,3.78
LSP000456,CAM0059,2025-01-02,2025-01-02T20:44:00,EXTRA,peak,30,517.94,527.66,34.38,18.14
LSP000457,CAM0022,2025-07-12,2025-07-12T12:11:00,MAIN,daytime,30,57.42,57.67,6.85,0.4
LSP000458,CAM0029,2025-04-10,2025-04-10T20:58:00,FACTUAL,peak,10,781.48,767.98,24.85,19.08
LSP000459,CAM0017,2025-03-31,2025-03-31T16:35:00,EXTRA,daytime,20,196.99,193.24,6.61,1.28
LSP000460,CAM0054,2025-12-13,2025-12-13T10:41:00,MAIN,daytime,30,752.09,736.46,10.86,8.0
