event_id,event_timestamp,user_id,session_id,programme_id,episode_id,event_type,position_sec,platform
EV00000320,2025-08-26T13:14:58,U002305,S0000432,P013,E00140,start,0,android
EV00000321,2025-08-26T13:29:58,U002305,S0000432,P013,E00140,25pct,900,android
EV00000322,2025-03-26T17:32:11,U003740,S0005672,P009,E00102,start,0,ios
EV00000323,2025-03-26T17:47:11,U003740,S0005672,P009,E00102,25pct,900,ios
EV00000324,2025-03-26T18:02:11,U003740,S0005672,P009,E00102,50pct,1800,ios
EV00000325,2025-03-26T18:17:11,U003740,S0005672,P009,E00102,75pct,2700,ios
EV00000326,2025-03-26T18:32:11,U003740,S0005672,P009,E00102,complete,3600,ios
EV00000327,2025-01-28T10:35:48,U000564,S0002326,P047,E00421,start,0,ctv
EV00000328,2025-01-28T11:05:48,U000564,S0002326,P047,E00421,25pct,1800,ctv
EV00000329,2025-01-28T11:35:48,U000564,S0002326,P047,E00421,50pct,3600,ctv
EV00000330,2025-01-28T12:05:48,U000564,S0002326,P047,E00421,75pct,5400,ctv
EV00000331,2025-01-28T12:35:48,U000564,S0002326,P047,E00421,complete,7200,ctv
EV00000332,2025-09-01T17:08:26,U000844,S0002695,P019,E00188,start,0,ios
EV00000333,2025-09-28T10:12:02,U001708,S0004328,P038,E00330,start,0,web
EV00000334,2025-09-28T10:27:02,U001708,S0004328,P038,E00330,25pct,900,web
EV00000335,2025-09-28T10:42:02,U001708,S0004328,P038,E00330,50pct,1800,web
EV00000336,2025-09-28T10:57:02,U001708,S0004328,P038,E00330,75pct,2700,web
EV00000337,2025-12-11T23:23:31,U003181,S0000322,P035,E00311,start,0,ios
EV00000338,2025-04-18T11:13:17,U001374,S0003116,P028,E00288,start,0,ctv
EV00000339,2025-04-18T11:19:32,U001374,S0003116,P028,E00288,25pct,375,ctv
EV00000340,2025-05-24T18:54:05,U002585,S0000595,P029,E00291,start,0,ios
EV00000341,2025-05-24T19:00:20,U002585,S0000595,P029,E00291,25pct,375,ios
EV00000342,2025-05-24T19:06:35,U002585,S0000595,P029,E00291,50pct,750,ios
EV00000343,2025-05-24T19:12:50,U002585,S0000595,P029,E00291,75pct,1125,ios
EV00000344,2025-05-24T19:19:05,U002585,S0000595,P029,E00291,complete,1500,ios
EV00000345,2025-08-04T22:05:31,U002787,S0000770,P051,E00453,start,0,ctv
EV00000346,2025-08-04T22:13:01,U002787,S0000770,P051,E00453,25pct,450,ctv
EV00000347,2025-08-04T22:20:31,U002787,S0000770,P051,E00453,50pct,900,ctv
EV00000348,2025-08-04T22:28:01,U002787,S0000770,P051,E00453,75pct,1350,ctv
EV00000349,2025-08-04T22:35:31,U002787,S0000770,P051,E00453,complete,1800,ctv
EV00000350,2025-03-06T18:41:50,U001761,S0002245,P030,E00305,start,0,ctv
EV00000351,2025-03-06T18:48:05,U001761,S0002245,P030,E00305,25pct,375,ctv
EV00000352,2025-03-06T18:54:20,U001761,S0002245,P030,E00305,50pct,750,ctv
EV00000353,2025-03-06T19:00:35,U001761,S0002245,P030,E00305,75pct,1125,ctv
EV00000354,2025-03-06T19:06:50,U001761,S0002245,P030,E00305,complete,1500,ctv
EV00000355,2025-08-31T08:16:19,U002713,S0003250,P011,E00114,start,0,web
EV00000356,2025-08-31T08:31:19,U002713,S0003250,P011,E00114,25pct,900,web
EV00000357,2025-08-31T08:46:19,U002713,S0003250,P011,E00114,50pct,1800,web
EV00000358,2025-08-31T09:01:19,U002713,S0003250,P011,E00114,75pct,2700,web
EV00000359,2025-08-31T09:16:19,U002713,S0003250,P011,E00114,complete,3600,web
EV00000360,2025-08-29T08:31:29,U003172,S0005374,P002,E00006,start,0,android
EV00000361,2025-08-29T08:46:29,U003172,S0005374,P002,E00006,25pct,900,android
EV00000362,2025-08-29T09:01:29,U003172,S0005374,P002,E00006,50pct,1800,android
EV00000363,2025-02-21T17:09:03,U001867,S0003219,P003,E00015,start,0,web
EV00000364,2025-02-21T17:16:33,U001867,S0003219,P003,E00015,25pct,450,web
EV00000365,2025-02-21T17:24:03,U001867,S0003219,P003,E00015,50pct,900,web
EV00000366,2025-02-21T17:31:33,U001867,S0003219,P003,E00015,75pct,1350,web
EV00000367,2025-02-21T17:39:03,U001867,S0003219,P003,E00015,complete,1800,web
EV00000368,2025-04-12T23:30:36,U000167,S0003353,P009,E00103,start,0,web
EV00000369,2025-04-12T23:45:36,U000167,S0003353,P009,E00103,25pct,900,web
EV00000370,2025-04-13T00:00:36,U000167,S0003353,P009,E00103,50pct,1800,web
EV00000371,2025-04-13T00:15:36,U000167,S0003353,P009,E00103,75pct,2700,web
EV00000372,2025-04-13T00:30:36,U000167,S0003353,P009,E00103,complete,3600,web
EV00000373,2025-11-22T19:25:11,U002081,S0005798,P028,E00271,start,0,ctv
EV00000374,2025-11-22T19:31:26,U002081,S0005798,P028,E00271,25pct,375,ctv
EV00000375,2025-11-22T19:37:41,U002081,S0005798,P028,E00271,50pct,750,ctv
EV00000376,2025-11-22T19:43:56,U002081,S0005798,P028,E00271,75pct,1125,ctv
EV00000377,2025-11-22T19:50:11,U002081,S0005798,P028,E00271,complete,1500,ctv
EV00000378,2025-01-26T15:44:59,U001076,S0000031,P047,E00426,start,0,ctv
EV00000379,2025-01-26T16:14:59,U001076,S0000031,P047,E00426,25pct,1800,ctv
EV00000380,2025-01-26T16:44:59,U001076,S0000031,P047,E00426,50pct,3600,ctv
EV00000381,2025-01-26T17:14:59,U001076,S0000031,P047,E00426,75pct,5400,ctv
EV00000382,2025-01-26T17:44:59,U001076,S0000031,P047,E00426,complete,7200,ctv
EV00000383,2025-02-16T14:02:31,U003627,S0003694,P057,E00522,start,0,web
EV00000384,2025-02-16T14:17:31,U003627,S0003694,P057,E00522,25pct,900,web
EV00000385,2025-02-16T14:32:31,U003627,S0003694,P057,E00522,50pct,1800,web
EV00000386,2025-02-16T14:47:31,U003627,S0003694,P057,E00522,75pct,2700,web
EV00000387,2025-02-16T15:02:31,U003627,S0003694,P057,E00522,complete,3600,web
EV00000388,2025-06-21T18:20:13,U001091,S0004589,P024,E00230,start,0,android
EV00000389,2025-06-21T18:27:43,U001091,S0004589,P024,E00230,25pct,450,android
EV00000390,2025-06-21T18:35:13,U001091,S0004589,P024,E00230,50pct,900,android
EV00000391,2025-06-21T18:42:43,U001091,S0004589,P024,E00230,75pct,1350,android
EV00000392,2025-06-21T18:50:13,U001091,S0004589,P024,E00230,complete,1800,android
EV00000393,2025-09-10T12:48:29,U001136,S0005134,P053,E00479,start,0,ios
EV00000394,2025-07-07T16:07:23,U001326,S0001741,P041,E00358,start,0,android
EV00000395,2025-07-07T16:37:23,U001326,S0001741,P041,E00358,25pct,1800,android
EV00000396,2025-07-07T17:07:23,U001326,S0001741,P041,E00358,50pct,3600,android
EV00000397,2025-07-07T17:37:23,U001326,S0001741,P041,E00358,75pct,5400,android
EV00000398,2025-07-07T18:07:23,U001326,S0001741,P041,E00358,complete,7200,android
EV00000399,2025-11-01T14:48:42,U003915,S0000739,P052,E00470,start,0,ctv
EV00000400,2025-11-01T15:03:42,U003915,S0000739,P052,E00470,25pct,900,ctv
EV00000401,2025-11-01T15:18:42,U003915,S0000739,P052,E00470,50pct,1800,ctv
EV00000402,2025-11-01T15:33:42,U003915,S0000739,P052,E00470,75pct,2700,ctv
EV00000403,2025-11-01T15:48:42,U003915,S0000739,P052,E00470,complete,3600,ctv
EV00000404,2025-07-17T13:23:35,U003049,S0002419,P005,E00046,start,0,web
EV00000405,2025-07-17T13:34:50,U003049,S0002419,P005,E00046,25pct,675,web
EV00000406,2025-07-17T13:46:05,U003049,S0002419,P005,E00046,50pct,1350,web
EV00000407,2025-07-17T13:57:20,U003049,S0002419,P005,E00046,75pct,2025,web
EV00000408,2025-07-17T14:08:35,U003049,S0002419,P005,E00046,complete,2700,web
EV00000409,2025-10-05T13:12:44,U003030,S0001528,P061,E00547,start,0,ios
EV00000410,2025-10-05T13:27:44,U003030,S0001528,P061,E00547,25pct,900,ios
EV00000411,2025-03-15T12:31:36,U003220,S0002966,P029,E00296,start,0,ios
EV00000412,2025-03-15T12:37:51,U003220,S0002966,P029,E00296,25pct,375,ios
EV00000413,2025-03-15T12:44:06,U003220,S0002966,P029,E00296,50pct,750,ios
EV00000414,2025-03-15T12:50:21,U003220,S0002966,P029,E00296,75pct,1125,ios
EV00000415,2025-03-15T12:56:36,U003220,S0002966,P029,E00296,complete,1500,ios
EV00000416,2025-05-05T07:29:41,U000777,S0003637,P036,E00313,start,0,web
EV00000417,2025-05-05T07:44:41,U000777,S0003637,P036,E00313,25pct,900,web
EV00000418,2025-05-05T07:59:41,U000777,S0003637,P036,E00313,50pct,1800,web
EV00000419,2025-05-05T08:14:41,U000777,S0003637,P036,E00313,75pct,2700,web
EV00000420,2025-05-05T08:29:41,U000777,S0003637,P036,E00313,complete,3600,web
EV00000421,2025-08-09T15:55:11,U001776,S0002170,P020,E00192,start,0,ios
EV00000422,2025-08-09T16:10:11,U001776,S0002170,P020,E00192,25pct,900,ios
EV00000423,2025-08-09T16:25:11,U001776,S0002170,P020,E00192,50pct,1800,ios
EV00000424,2025-08-09T16:40:11,U001776,S0002170,P020,E00192,75pct,2700,ios
EV00000425,2025-08-09T16:55:11,U001776,S0002170,P020,E00192,complete,3600,ios
EV00000426,2025-09-09T12:55:41,U002193,S0001735,P018,E00172,start,0,ctv
EV00000427,2025-09-09T13:10:41,U002193,S0001735,P018,E00172,25pct,900,ctv
EV00000428,2025-09-09T13:25:41,U002193,S0001735,P018,E00172,50pct,1800,ctv
EV00000429,2025-09-09T13:40:41,U002193,S0001735,P018,E00172,75pct,2700,ctv
EV00000430,2025-09-09T13:55:41,U002193,S0001735,P018,E00172,complete,3600,ctv
EV00000431,2025-05-06T17:01:28,U001333,S0003733,P005,E00053,start,0,web
EV00000432,2025-05-06T17:12:43,U001333,S0003733,P005,E00053,25pct,675,web
EV00000433,2025-05-06T17:23:58,U001333,S0003733,P005,E00053,50pct,1350,web
EV00000434,2025-05-06T17:35:13,U001333,S0003733,P005,E00053,75pct,2025,web
EV00000435,2025-05-06T17:46:28,U001333,S0003733,P005,E00053,complete,2700,web
EV00000436,2025-01-14T11:51:13,U003567,S0003727,P022,E00205,start,0,ios
EV00000437,2025-01-14T12:06:13,U003567,S0003727,P022,E00205,25pct,900,ios
EV00000438,2025-01-14T12:21:13,U003567,S0003727,P022,E00205,50pct,1800,ios
EV00000439,2025-01-14T12:36:13,U003567,S0003727,P022,E00205,75pct,2700,ios
EV00000440,2025-01-14T12:51:13,U003567,S0003727,P022,E00205,complete,3600,ios
EV00000441,2025-12-22T17:17:08,U002916,S0002351,P013,E00132,start,0,android
EV00000442,2025-12-22T17:32:08,U002916,S0002351,P013,E00132,25pct,900,android
EV00000443,2025-09-02T19:06:06,U002282,S0004495,P042,E00365,start,0,ios
EV00000444,2025-09-02T19:12:21,U002282,S0004495,P042,E00365,25pct,375,ios
EV00000445,2025-09-02T19:18:36,U002282,S0004495,P042,E00365,50pct,750,ios
EV00000446,2025-09-02T19:24:51,U002282,S0004495,P042,E00365,75pct,1125,ios
EV00000447,2025-09-02T19:31:06,U002282,S0004495,P042,E00365,complete,1500,ios
EV00000448,2025-12-20T18:21:07,U001190,S0004173,P004,E00044,start,0,ios
EV00000449,2025-12-20T18:34:52,U001190,S0004173,P004,E00044,25pct,825,ios
EV00000450,2025-12-20T18:48:37,U001190,S0004173,P004,E00044,50pct,1650,ios
EV00000451,2025-12-20T19:02:22,U001190,S0004173,P004,E00044,75pct,2475,ios
EV00000452,2025-12-20T19:16:07,U001190,S0004173,P004,E00044,complete,3300,ios
EV00000453,2025-09-15T14:20:49,U002053,S0004835,P036,E00313,start,0,ios
EV00000454,2025-09-24T15:27:33,U003170,S0003435,P061,E00543,start,0,ios
EV00000455,2025-05-26T08:26:47,U003166,S0003232,P030,E00304,start,0,web
EV00000456,2025-05-26T08:33:02,U003166,S0003232,P030,E00304,25pct,375,web
EV00000457,2025-05-26T08:39:17,U003166,S0003232,P030,E00304,50pct,750,web
EV00000458,2025-05-26T08:45:32,U003166,S0003232,P030,E00304,75pct,1125,web
EV00000459,2025-05-26T08:51:47,U003166,S0003232,P030,E00304,complete,1500,web
EV00000460,2025-08-27T17:15:20,U000665,S0003081,P051,E00451,start,0,ios
EV00000461,2025-02-08T14:33:36,U000103,S0000045,P054,E00488,start,0,ctv
EV00000462,2025-02-08T14:39:51,U000103,S0000045,P054,E00488,25pct,375,ctv
EV00000463,2025-01-04T10:39:19,U003076,S0001911,P046,E00415,start,0,ios
EV00000464,2025-01-04T10:54:19,U003076,S0001911,P046,E00415,25pct,900,ios
EV00000465,2025-01-04T11:09:19,U003076,S0001911,P046,E00415,50pct,1800,ios
EV00000466,2025-01-04T11:24:19,U003076,S0001911,P046,E00415,75pct,2700,ios
EV00000467,2025-01-04T11:39:19,U003076,S0001911,P046,E00415,complete,3600,ios
EV00000468,2025-07-19T18:42:09,U000824,S0001355,P004,E00044,start,0,ctv
EV00000469,2025-07-19T18:55:54,U000824,S0001355,P004,E00044,25pct,825,ctv
EV00000470,2025-07-19T19:09:39,U000824,S0001355,P004,E00044,50pct,1650,ctv
EV00000471,2025-07-19T19:23:24,U000824,S0001355,P004,E00044,75pct,2475,ctv
EV00000472,2025-07-19T19:37:09,U000824,S0001355,P004,E00044,complete,3300,ctv
EV00000473,2025-11-20T13:00:20,U002104,S0000546,P061,E00541,start,0,ios
EV00000474,2025-11-20T13:15:20,U002104,S0000546,P061,E00541,25pct,900,ios
EV00000475,2025-11-20T13:30:20,U002104,S0000546,P061,E00541,50pct,1800,ios
EV00000476,2025-10-13T12:46:32,U001531,S0003974,P055,E00498,start,0,android
EV00000477,2025-10-13T13:01:32,U001531,S0003974,P055,E00498,25pct,900,android
EV00000478,2025-10-13T13:16:32,U001531,S0003974,P055,E00498,50pct,1800,android
EV00000479,2025-10-13T13:31:32,U001531,S0003974,P055,E00498,75pct,2700,android
EV00000480,2025-10-13T13:46:32,U001531,S0003974,P055,E00498,complete,3600,android
EV00000481,2025-05-01T15:53:13,U000816,S0000055,P022,E00205,start,0,android
EV00000482,2025-05-01T16:08:13,U000816,S0000055,P022,E00205,25pct,900,android
EV00000483,2025-05-01T16:23:13,U000816,S0000055,P022,E00205,50pct,1800,android
EV00000484,2025-05-01T16:38:13,U000816,S0000055,P022,E00205,75pct,2700,android
EV00000485,2025-05-01T16:53:13,U000816,S0000055,P022,E00205,complete,3600,android
EV00000486,2025-11-15T10:47:43,U000219,S0004722,P046,E00417,start,0,android
EV00000487,2025-11-15T11:02:43,U000219,S0004722,P046,E00417,25pct,900,android
EV00000488,2025-11-15T11:17:43,U000219,S0004722,P046,E00417,50pct,1800,android
EV00000489,2025-11-15T11:32:43,U000219,S0004722,P046,E00417,75pct,2700,android
EV00000490,2025-11-15T11:47:43,U000219,S0004722,P046,E00417,complete,3600,android
EV00000491,2025-07-09T18:02:03,U000687,S0005000,P056,E00514,start,0,android
EV00000492,2025-07-09T18:17:03,U000687,S0005000,P056,E00514,25pct,900,android
EV00000493,2025-03-21T09:43:27,U003337,S0002413,P020,E00194,start,0,android
EV00000494,2025-03-21T09:58:27,U003337,S0002413,P020,E00194,25pct,900,android
EV00000495,2025-03-21T10:13:27,U003337,S0002413,P020,E00194,50pct,1800,android
EV00000496,2025-03-21T10:28:27,U003337,S0002413,P020,E00194,75pct,2700,android
EV00000497,2025-03-21T10:43:27,U003337,S0002413,P020,E00194,complete,3600,android
EV00000498,2025-09-03T13:08:59,U001563,S0003133,P018,E00179,start,0,ios
EV00000499,2025-09-03T13:23:59,U001563,S0003133,P018,E00179,25pct,900,ios
EV00000500,2025-09-03T13:38:59,U001563,S0003133,P018,E00179,50pct,1800,ios
EV00000501,2025-09-03T13:53:59,U001563,S0003133,P018,E00179,75pct,2700,ios
EV00000502,2025-09-03T14:08:59,U001563,S0003133,P018,E00179,complete,3600,ios
EV00000503,2025-02-21T18:15:48,U003422,S0004987,P031,E00307,start,0,android
EV00000504,2025-02-21T18:44:48,U003422,S0004987,P031,E00307,25pct,1740,android
EV00000505,2025-12-19T13:13:46,U001775,S0001801,P060,E00537,start,0,ios
EV00000506,2025-12-19T13:25:01,U001775,S0001801,P060,E00537,25pct,675,ios
EV00000507,2025-05-16T17:06:09,U002078,S0002663,P056,E00508,start,0,ctv
EV00000508,2025-02-16T19:47:18,U003503,S0003005,P045,E00412,start,0,android
EV00000509,2025-02-16T19:58:33,U003503,S0003005,P045,E00412,25pct,675,android
EV00000510,2025-02-16T20:09:48,U003503,S0003005,P045,E00412,50pct,1350,android
EV00000511,2025-02-16T20:21:03,U003503,S0003005,P045,E00412,75pct,2025,android
EV00000512,2025-02-16T20:32:18,U003503,S0003005,P045,E00412,complete,2700,android
EV00000513,2025-11-28T18:38:17,U001247,S0001697,P044,E00401,start,0,android
EV00000514,2025-05-13T22:58:29,U002051,S0004150,P037,E00318,start,0,android
EV00000515,2025-05-13T23:13:29,U002051,S0004150,P037,E00318,25pct,900,android
EV00000516,2025-05-13T23:28:29,U002051,S0004150,P037,E00318,50pct,1800,android
EV00000517,2025-05-13T23:43:29,U002051,S0004150,P037,E00318,75pct,2700,android
EV00000518,2025-05-13T23:58:29,U002051,S0004150,P037,E00318,complete,3600,android
EV00000519,2025-04-28T18:33:06,U001182,S0004913,P036,E00316,start,0,web
EV00000520,2025-04-28T18:48:06,U001182,S0004913,P036,E00316,25pct,900,web
EV00000521,2025-04-28T19:03:06,U001182,S0004913,P036,E00316,50pct,1800,web
EV00000522,2025-04-28T19:18:06,U001182,S0004913,P036,E00316,75pct,2700,web
EV00000523,2025-04-28T19:33:06,U001182,S0004913,P036,E00316,complete,3600,web
EV00000524,2025-11-30T17:37:41,U003338,S0002650,P038,E00329,start,0,android
EV00000525,2025-11-30T17:52:41,U003338,S0002650,P038,E00329,25pct,900,android
EV00000526,2025-10-04T19:38:28,U002000,S0003079,P027,E00258,start,0,ctv
EV00000527,2025-10-04T19:44:43,U002000,S0003079,P027,E00258,25pct,375,ctv
EV00000528,2025-10-04T19:50:58,U002000,S0003079,P027,E00258,50pct,750,ctv
EV00000529,2025-10-04T19:57:13,U002000,S0003079,P027,E00258,75pct,1125,ctv
EV00000530,2025-10-04T20:03:28,U002000,S0003079,P027,E00258,complete,1500,ctv
EV00000531,2025-11-05T21:16:51,U002333,S0001633,P029,E00302,start,0,ios
EV00000532,2025-11-05T21:23:06,U002333,S0001633,P029,E00302,25pct,375,ios
EV00000533,2025-11-05T21:29:21,U002333,S0001633,P029,E00302,50pct,750,ios
EV00000534,2025-11-05T21:35:36,U002333,S0001633,P029,E00302,75pct,1125,ios
EV00000535,2025-11-05T21:41:51,U002333,S0001633,P029,E00302,complete,1500,ios
EV00000536,2025-09-03T19:05:34,U000332,S0000605,P021,E00203,start,0,android
EV00000537,2025-09-03T19:20:34,U000332,S0000605,P021,E00203,25pct,900,android
EV00000538,2025-09-03T19:35:34,U000332,S0000605,P021,E00203,50pct,1800,android
EV00000539,2025-09-03T19:50:34,U000332,S0000605,P021,E00203,75pct,2700,android
EV00000540,2025-09-03T20:05:34,U000332,S0000605,P021,E00203,complete,3600,android
EV00000541,2025-08-18T12:24:39,U000083,S0001889,P032,E00308,start,0,ios
EV00000542,2025-08-18T12:56:39,U000083,S0001889,P032,E00308,25pct,1920,ios
EV00000543,2025-08-18T13:28:39,U000083,S0001889,P032,E00308,50pct,3840,ios
EV00000544,2025-08-18T14:00:39,U000083,S0001889,P032,E00308,75pct,5760,ios
EV00000545,2025-08-18T14:32:39,U000083,S0001889,P032,E00308,complete,7680,ios
EV00000546,2025-11-07T07:46:08,U001245,S0003910,P009,E00101,start,0,ios
EV00000547,2025-11-07T08:01:08,U001245,S0003910,P009,E00101,25pct,900,ios
EV00000548,2025-11-07T08:16:08,U001245,S0003910,P009,E00101,50pct,1800,ios
EV00000549,2025-11-07T08:31:08,U001245,S0003910,P009,E00101,75pct,2700,ios
EV00000550,2025-11-07T08:46:08,U001245,S0003910,P009,E00101,complete,3600,ios
EV00000551,2025-12-14T15:09:45,U000868,S0003818,P033,E00309,start,0,ios
EV00000552,2025-12-14T15:46:45,U000868,S0003818,P033,E00309,25pct,2220,ios
EV00000553,2025-12-14T16:23:45,U000868,S0003818,P033,E00309,50pct,4440,ios
EV00000554,2025-12-14T17:00:45,U000868,S0003818,P033,E00309,75pct,6660,ios
EV00000555,2025-12-14T17:37:45,U000868,S0003818,P033,E00309,complete,8880,ios
EV00000556,2025-01-01T17:50:37,U001556,S0000613,P052,E00464,start,0,android
EV00000557,2025-01-01T18:05:37,U001556,S0000613,P052,E00464,25pct,900,android
EV00000558,2025-01-01T18:20:37,U001556,S0000613,P052,E00464,50pct,1800,android
EV00000559,2025-01-01T18:35:37,U001556,S0000613,P052,E00464,75pct,2700,android
EV00000560,2025-01-01T18:50:37,U001556,S0000613,P052,E00464,complete,3600,android
EV00000561,2025-07-25T14:36:59,U001710,S0003684,P056,E00512,start,0,web
EV00000562,2025-07-25T14:51:59,U001710,S0003684,P056,E00512,25pct,900,web
EV00000563,2025-07-25T15:06:59,U001710,S0003684,P056,E00512,50pct,1800,web
EV00000564,2025-07-25T15:21:59,U001710,S0003684,P056,E00512,75pct,2700,web
EV00000565,2025-07-25T15:36:59,U001710,S0003684,P056,E00512,complete,3600,web
EV00000566,2025-08-29T14:49:12,U000124,S0004916,P043,E00385,start,0,ios
EV00000567,2025-08-29T14:55:27,U000124,S0004916,P043,E00385,25pct,375,ios
EV00000568,2025-08-29T15:01:42,U000124,S0004916,P043,E00385,50pct,750,ios
EV00000569,2025-08-29T15:07:57,U000124,S0004916,P043,E00385,75pct,1125,ios
EV00000570,2025-08-29T15:14:12,U000124,S0004916,P043,E00385,complete,1500,ios
EV00000571,2025-04-22T19:52:25,U003135,S0003849,P012,E00125,start,0,android
EV00000572,2025-04-22T20:07:25,U003135,S0003849,P012,E00125,25pct,900,android
EV00000573,2025-04-22T20:22:25,U003135,S0003849,P012,E00125,50pct,1800,android
EV00000574,2025-04-22T20:37:25,U003135,S0003849,P012,E00125,75pct,2700,android
EV00000575,2025-12-18T19:31:09,U002255,S0002330,P050,E00441,start,0,android
EV00000576,2025-12-18T20:01:09,U002255,S0002330,P050,E00441,25pct,1800,android
EV00000577,2025-12-18T20:31:09,U002255,S0002330,P050,E00441,50pct,3600,android
EV00000578,2025-12-18T21:01:09,U002255,S0002330,P050,E00441,75pct,5400,android
EV00000579,2025-11-08T15:30:30,U002698,S0001226,P050,E00442,start,0,ctv
EV00000580,2025-01-30T14:01:17,U000872,S0004797,P048,E00433,start,0,ios
EV00000581,2025-01-30T14:46:17,U000872,S0004797,P048,E00433,25pct,2700,ios
EV00000582,2025-01-30T15:31:17,U000872,S0004797,P048,E00433,50pct,5400,ios
EV00000583,2025-01-30T16:16:17,U000872,S0004797,P048,E00433,75pct,8100,ios
EV00000584,2025-01-30T17:01:17,U000872,S0004797,P048,E00433,complete,10800,ios
EV00000585,2025-03-29T11:05:19,U003992,S0004537,P050,E00441,start,0,android
EV00000586,2025-03-29T11:35:19,U003992,S0004537,P050,E00441,25pct,1800,android
