user_id,registration_date,demographic_id,is_active
U003492,2025-09-08,D015,True
U003493,2023-06-07,D012,True
U003494,2024-10-16,D013,True
U003495,2025-08-12,D009,True
U003496,2025-12-24,D007,True
U003497,2025-12-31,D015,True
U003498,2025-10-11,D002,True
U003499,2023-10-20,D008,True
U003500,2024-09-01,D013,True
U003501,2025-09-10,D005,True
U003502,2023-04-13,D007,True
U003503,2025-04-26,D011,True
U003504,2023-08-18,D016,True
U003505,2025-01-30,D014,True
U003506,2025-08-12,D016,True
U003507,2024-11-21,D014,True
U003508,2024-12-13,D005,True
U003509,2024-05-14,D011,True
U003510,2023-05-13,D015,True
U003511,2023-06-14,D007,True
U003512,2024-12-23,D010,True
U003513,2024-11-29,D005,True
U003514,2025-08-22,D009,True
U003515,2023-07-30,D006,True
U003516,2025-02-07,D006,True
U003517,2024-12-15,D006,True
U003518,2023-01-11,D008,True
U003519,2024-11-23,D003,True
U003520,2024-11-23,D011,True
U003521,2025-01-04,D006,True
U003522,2024-10-12,D011,True
U003523,2025-11-04,D013,True
U003524,2025-03-10,D016,True
U003525,2025-11-05,D010,True
U003526,2025-10-06,D004,True
U003527,2024-06-10,D010,True
U003528,2025-08-01,D006,True
U003529,2024-04-03,D011,True
U003530,2025-02-06,D006,True
U003531,2025-02-17,D009,True
U003532,2023-12-05,D013,True
U003533,2023-07-09,D001,True
U003534,2023-01-27,D008,True
U003535,2024-09-23,D012,True
U003536,2025-10-22,D009,True
U003537,2023-09-04,D006,True
U003538,2024-12-09,D007,True
U003539,2023-06-05,D009,True
U003540,2025-05-14,D012,True
U003541,2024-11-24,D011,True
U003542,2024-09-08,D007,True
U003543,2023-01-27,D015,True
U003544,2023-02-24,D012,True
U003545,2025-07-21,D001,True
U003546,2024-02-03,D008,True
U003547,2025-10-26,D009,True
U003548,2024-02-04,D016,True
U003549,2023-12-22,D012,True
U003550,2025-09-01,D006,True
U003551,2024-01-24,D016,True
U003552,2025-04-11,D008,True
U003553,2024-12-24,D007,True
U003554,2025-12-03,D001,True
U003555,2023-04-19,D001,True
U003556,2023-08-22,D003,True
U003557,2023-07-23,D010,True
U003558,2023-03-07,D010,True
U003559,2023-10-17,D015,True
U003560,2024-05-27,D015,True
U003561,2024-01-15,D006,True
U003562,2025-06-14,D009,True
U003563,2024-08-07,D012,True
U003564,2023-11-13,D012,True
U003565,2025-10-08,D013,True
U003566,2025-03-27,D005,True
U003567,2023-06-07,D001,True
U003568,2025-01-12,D011,True
U003569,2025-04-09,D012,True
U003570,2024-07-08,D004,True
U003571,2025-05-19,D002,True
U003572,2023-12-09,D012,True
U003573,2023-09-13,D006,True
U003574,2024-04-19,D003,True
U003575,2025-03-14,D014,True
U003576,2023-09-18,D015,True
U003577,2023-08-23,D001,True
U003578,2024-07-06,D002,True
U003579,2024-03-30,D013,True
U003580,2024-04-22,D016,True
U003581,2025-10-20,D008,True
U003582,2024-11-16,D014,True
U003583,2024-07-03,D006,True
U003584,2024-05-19,D011,True
U003585,2024-11-20,D005,True
U003586,2025-11-13,D014,True
U003587,2024-03-16,D009,True
U003588,2024-09-27,D005,True
U003589,2023-09-18,D003,True
U003590,2024-05-06,D008,True
U003591,2024-04-29,D002,True
U003592,2024-11-01,D016,True
U003593,2025-08-08,D012,True
U003594,2025-03-01,D009,True
U003595,2024-12-07,D004,True
U003596,2025-10-04,D003,True
U003597,2024-02-14,D014,True
U003598,2023-01-04,D008,True
U003599,2025-10-31,D012,True
U003600,2024-08-25,D003,True
U003601,2024-12-15,D006,True
U003602,2023-12-18,D006,True
U003603,2023-10-01,D009,True
U003604,2023-07-06,D010,True
U003605,2023-07-18,D015,True
U003606,2025-08-27,D014,True
U003607,2023-07-18,D013,True
U003608,2024-05-16,D010,True
U003609,2025-01-31,D014,True
U003610,2024-09-11,D002,True
U003611,2023-05-21,D001,True
U003612,2023-06-03,D003,True
U003613,2025-10-11,D003,True
U003614,2025-10-17,D004,True
U003615,2025-03-30,D010,True
U003616,2024-05-17,D001,True
U003617,2023-12-01,D013,True
U003618,2024-05-02,D005,True
U003619,2025-05-31,D004,True
U003620,2023-02-23,D016,True
U003621,2024-04-11,D001,True
U003622,2025-11-09,D009,True
U003623,2024-07-25,D003,True
U003624,2025-09-11,D002,True
U003625,2023-07-16,D006,True
U003626,2024-12-03,D003,True
U003627,2024-05-10,D006,True
U003628,2025-10-29,D010,True
U003629,2024-11-01,D001,True
U003630,2023-09-05,D010,True
U003631,2025-09-07,D009,True
U003632,2025-07-09,D005,True
U003633,2025-08-03,D002,True
U003634,2023-06-07,D002,True
U003635,2024-06-17,D007,True
U003636,2025-07-31,D001,True
U003637,2024-01-19,D012,True
U003638,2025-12-12,D007,True
U003639,2025-07-04,D012,True
U003640,2023-01-27,D015,True
U003641,2024-03-23,D002,True
U003642,2023-10-31,D014,True
U003643,2025-11-30,D014,True
U003644,2023-07-04,D012,True
U003645,2025-05-08,D009,True
U003646,2025-05-08,D009,True
U003647,2023-01-27,D008,True
U003648,2024-01-24,D003,True
U003649,2024-02-20,D013,True
U003650,2025-11-18,D012,True
U003651,2025-04-29,D009,True
U003652,2025-04-06,D015,True
U003653,2023-05-05,D002,True
U003654,2025-02-15,D003,True
U003655,2024-01-30,D008,True
U003656,2023-10-28,D004,True
U003657,2025-05-31,D011,True
U003658,2025-04-25,D004,True
U003659,2025-07-22,D014,True
U003660,2025-01-09,D016,True
U003661,2025-06-17,D009,True
U003662,2024-11-01,D012,True
U003663,2024-12-02,D009,True
U003664,2025-05-16,D002,True
U003665,2023-10-19,D004,True
U003666,2023-08-21,D011,True
U003667,2025-12-10,D009,True
U003668,2023-03-16,D006,True
U003669,2024-03-21,D012,True
U003670,2024-10-16,D004,True
U003671,2025-10-19,D016,True
U003672,2024-11-17,D016,True
U003673,2025-08-01,D006,True
U003674,2025-03-08,D001,True
U003675,2023-07-17,D005,True
U003676,2024-03-12,D002,True
U003677,2024-04-13,D011,True
U003678,2025-01-03,D010,True
U003679,2025-11-21,D014,True
U003680,2025-10-22,D014,True
U003681,2025-04-13,D011,True
U003682,2024-09-16,D008,True
U003683,2023-09-19,D002,True
U003684,2025-06-11,D001,True
U003685,2024-09-01,D003,True
U003686,2025-06-13,D009,True
U003687,2025-09-02,D001,True
U003688,2023-03-03,D004,True
U003689,2025-01-28,D015,True
U003690,2025-05-19,D005,True
U003691,2024-12-18,D015,True
U003692,2024-04-14,D003,True
U003693,2024-02-14,D009,True
U003694,2025-02-27,D012,True
U003695,2024-07-07,D007,True
U003696,2024-04-30,D011,True
U003697,2025-10-02,D005,True
U003698,2023-09-24,D014,True
U003699,2024-07-16,D006,True
U003700,2023-04-25,D008,True
U003701,2023-01-06,D014,True
U003702,2023-10-17,D014,True
U003703,2024-06-09,D003,True
U003704,2025-07-14,D002,True
U003705,2024-02-16,D003,True
U003706,2025-01-15,D005,True
U003707,2023-05-17,D005,True
U003708,2024-06-24,D007,True
U003709,2025-11-22,D014,True
U003710,2023-03-28,D016,True
U003711,2023-03-18,D008,True
U003712,2023-11-03,D015,True
U003713,2023-06-06,D003,True
U003714,2025-12-08,D016,True
U003715,2025-12-25,D005,True
U003716,2024-08-04,D002,True
U003717,2023-03-07,D008,True
U003718,2023-12-28,D003,True
U003719,2024-10-09,D007,True
U003720,2025-06-16,D012,True
U003721,2023-06-15,D006,True
U003722,2025-09-10,D006,True
U003723,2024-08-09,D014,True
U003724,2023-11-03,D003,True
U003725,2023-10-30,D006,True
U003726,2025-11-28,D003,True
U003727,2023-07-02,D005,True
U003728,2024-03-05,D004,True
U003729,2025-03-19,D013,True
U003730,2023-10-02,D002,True
U003731,2023-08-27,D014,True
U003732,2025-05-19,D003,True
U003733,2025-11-21,D009,True
U003734,2025-12-28,D008,True
U003735,2025-11-06,D006,True
U003736,2023-04-29,D013,True
U003737,2023-04-16,D007,True
U003738,2023-09-10,D001,True
U003739,2023-01-14,D014,True
U003740,2024-09-19,D007,True
U003741,2024-10-10,D012,True
U003742,2025-10-02,D013,True
U003743,2023-10-23,D013,True
U003744,2023-03-27,D014,True
U003745,2025-12-14,D011,True
U003746,2024-01-06,D001,True
U003747,2023-01-19,D001,True
U003748,2025-10-17,D011,True
U003749,2025-09-23,D002,True
U003750,2024-10-11,D002,True
U003751,2023-09-01,D006,True
U003752,2023-12-24,D002,True
U003753,2023-03-03,D002,True
U003754,2024-01-12,D012,True
U003755,2023-08-02,D010,True
U003756,2024-04-02,D003,True
U003757,2024-05-21,D003,True
U003758,2025-04-16,D009,True
U003759,2024-10-25,D014,True
U003760,2025-08-19,D013,True
U003761,2025-09-24,D012,True
U003762,2025-12-05,D006,True
U003763,2025-10-06,D015,True
U003764,2023-10-06,D003,True
U003765,2025-05-05,D004,True
U003766,2024-04-05,D007,True
U003767,2023-09-08,D016,True
U003768,2023-01-28,D009,True
U003769,2025-12-02,D008,True
U003770,2025-04-01,D003,True
U003771,2023-06-24,D015,True
U003772,2024-06-08,D003,True
U003773,2025-05-02,D016,True
U003774,2023-07-24,D015,True
U003775,2024-02-19,D012,True
U003776,2025-11-14,D002,True
U003777,2024-06-08,D007,True
U003778,2023-03-26,D011,True
U003779,2024-11-19,D004,True
U003780,2024-02-20,D015,True
U003781,2024-01-06,D005,True
U003782,2025-01-02,D011,True
U003783,2025-09-15,D008,True
U003784,2023-10-17,D002,True
U003785,2024-11-21,D002,True
U003786,2024-10-21,D014,True
U003787,2023-03-22,D010,True
U003788,2023-08-05,D015,True
U003789,2023-12-25,D013,True
U003790,2023-05-10,D012,True
U003791,2024-11-10,D011,True
U003792,2025-07-31,D011,True
U003793,2024-08-10,D009,True
U003794,2023-03-26,D010,True
U003795,2024-11-13,D005,True
U003796,2023-03-21,D001,True
U003797,2023-02-04,D004,True
U003798,2025-01-16,D002,True
U003799,2023-06-07,D002,True
U003800,2025-11-09,D007,True
U003801,2023-03-29,D003,True
U003802,2025-12-27,D004,True
U003803,2025-12-25,D008,True
U003804,2025-03-13,D001,True
U003805,2023-03-08,D005,True
U003806,2024-08-28,D009,True
U003807,2025-06-16,D013,True
U003808,2025-12-12,D001,True
U003809,2023-05-26,D012,True
U003810,2023-04-05,D012,True
U003811,2025-05-12,D013,True
U003812,2023-10-07,D003,True
U003813,2025-11-24,D016,True
U003814,2023-10-12,D009,True
U003815,2024-04-01,D009,True
U003816,2025-09-24,D009,True
U003817,2024-09-30,D010,True
U003818,2023-10-07,D003,True
U003819,2023-07-26,D005,True
U003820,2025-04-19,D006,True
U003821,2023-05-22,D015,True
U003822,2025-04-05,D014,True
U003823,2025-05-31,D001,True
U003824,2024-02-03,D009,True
U003825,2025-10-15,D006,True
U003826,2023-11-11,D001,True
U003827,2024-12-28,D010,True
U003828,2023-09-09,D012,True
U003829,2024-02-22,D005,True
U003830,2025-06-28,D011,True
U003831,2023-11-08,D013,True
U003832,2024-08-06,D007,True
U003833,2024-12-03,D015,True
U003834,2024-06-17,D012,True
U003835,2024-12-07,D003,True
U003836,2023-01-06,D002,True
U003837,2025-01-05,D008,True
U003838,2024-05-08,D015,True
U003839,2023-09-13,D003,True
U003840,2024-04-18,D010,True
U003841,2024-07-27,D008,True
U003842,2024-09-28,D015,True
U003843,2024-09-13,D013,True
U003844,2025-10-17,D002,True
U003845,2023-02-17,D011,True
U003846,2023-07-18,D011,True
U003847,2024-10-01,D015,True
U003848,2024-04-14,D015,True
U003849,2023-10-20,D007,True
U003850,2025-05-31,D007,True
U003851,2024-07-27,D006,True
U003852,2025-11-29,D001,True
U003853,2025-02-10,D010,True
U003854,2025-01-26,D016,True
U003855,2024-01-31,D006,True
U003856,2024-11-11,D010,True
U003857,2023-10-05,D003,True
U003858,2024-03-22,D003,True
U003859,2025-02-08,D004,True
U003860,2023-08-11,D016,True
U003861,2023-09-28,D001,True
U003862,2023-01-25,D014,True
U003863,2025-10-02,D003,True
U003864,2025-11-21,D013,True
U003865,2023-08-10,D011,True
U003866,2023-03-02,D015,True
U003867,2023-03-09,D006,True
U003868,2024-04-05,D005,True
U003869,2023-12-06,D014,True
U003870,2023-12-24,D005,True
U003871,2024-10-10,D011,True
U003872,2024-08-05,D002,True
U003873,2024-04-25,D010,True
U003874,2024-02-11,D001,True
U003875,2024-09-11,D013,True
U003876,2024-11-30,D007,True
U003877,2024-07-30,D013,True
U003878,2023-10-25,D001,True
U003879,2023-01-25,D004,True
U003880,2024-07-22,D010,True
U003881,2023-01-09,D013,True
U003882,2025-10-03,D005,True
U003883,2023-09-25,D011,True
U003884,2024-09-26,D006,True
U003885,2024-10-01,D003,True
U003886,2024-01-26,D007,True
U003887,2025-11-16,D016,True
U003888,2025-11-27,D015,True
U003889,2025-06-01,D002,True
U003890,2024-05-14,D016,True
U003891,2023-02-08,D014,True
U003892,2025-11-15,D003,True
U003893,2023-12-27,D002,True
U003894,2023-02-10,D008,True
U003895,2024-08-30,D009,True
U003896,2024-03-19,D003,True
U003897,2024-12-29,D005,True
U003898,2024-08-03,D012,True
U003899,2024-06-20,D003,True
U003900,2023-02-25,D007,True
U003901,2024-11-18,D016,True
U003902,2023-01-30,D004,True
U003903,2024-04-17,D016,True
U003904,2024-04-11,D005,True
U003905,2024-01-15,D001,True
U003906,2023-06-08,D010,True
U003907,2024-10-02,D005,True
U003908,2025-09-29,D007,True
U003909,2024-01-03,D002,True
U003910,2025-09-09,D015,True
U003911,2023-02-24,D014,True
U003912,2023-06-30,D015,True
U003913,2024-02-19,D011,True
U003914,2025-12-30,D002,True
U003915,2024-03-14,D007,True
U003916,2024-03-19,D016,True
U003917,2023-11-07,D002,True
U003918,2024-10-07,D013,True
U003919,2023-06-19,D007,True
U003920,2024-10-13,D013,True
U003921,2025-08-14,D009,True
U003922,2024-12-26,D009,True
U003923,2023-05-10,D009,True
U003924,2025-07-11,D012,True
U003925,2025-06-24,D014,True
U003926,2024-09-29,D005,True
U003927,2024-03-24,D014,True
U003928,2023-09-02,D003,True
U003929,2024-06-16,D006,True
U003930,2024-07-08,D008,True
U003931,2023-08-31,D010,True
U003932,2024-01-31,D003,True
U003933,2023-07-07,D006,True
U003934,2023-06-25,D012,True
U003935,2023-03-23,D016,True
U003936,2024-11-11,D002,True
U003937,2023-10-31,D003,True
U003938,2024-07-16,D013,True
U003939,2025-11-01,D003,True
U003940,2023-03-29,D009,True
U003941,2025-07-08,D013,True
U003942,2024-04-13,D001,True
U003943,2025-08-30,D002,True
U003944,2025-02-17,D011,True
U003945,2023-09-09,D007,True
U003946,2024-02-25,D014,True
U003947,2025-04-17,D015,True
U003948,2023-01-31,D008,True
U003949,2023-05-06,D016,True
U003950,2023-04-26,D013,True
U003951,2024-02-28,D009,True
U003952,2025-12-31,D005,True
U003953,2024-09-28,D010,True
U003954,2023-05-12,D004,True
U003955,2024-05-31,D012,True
U003956,2025-05-11,D007,True
U003957,2023-06-20,D009,True
U003958,2025-12-18,D005,True
U003959,2023-01-08,D006,True
U003960,2023-08-28,D012,True
U003961,2023-08-01,D011,True
U003962,2024-12-26,D008,True
U003963,2023-11-22,D016,True
U003964,2023-12-21,D013,True
U003965,2024-12-30,D015,True
U003966,2023-12-05,D009,True
U003967,2024-02-02,D009,True
U003968,2025-12-03,D008,True
U003969,2024-04-16,D008,True
U003970,2023-06-26,D012,True
U003971,2023-12-29,D011,True
U003972,2024-09-02,D013,True
U003973,2024-04-29,D006,True
U003974,2024-12-25,D002,True
U003975,2024-07-13,D015,True
U003976,2025-10-24,D011,True
U003977,2024-07-23,D009,True
U003978,2023-03-24,D013,True
U003979,2023-12-29,D007,True
U003980,2025-12-09,D003,True
U003981,2023-05-17,D013,True
U003982,2025-01-29,D015,True
U003983,2025-08-26,D009,True
U003984,2024-08-27,D011,True
U003985,2025-03-06,D015,True
U003986,2025-08-25,D012,True
U003987,2023-02-05,D008,True
U003988,2024-06-24,D009,True
U003989,2024-09-27,D001,True
U003990,2025-04-06,D015,True
U003991,2024-08-27,D011,True
U003992,2024-04-04,D009,True
U003993,2025-01-04,D009,True
U003994,2025-08-29,D005,True
U003995,2024-07-18,D001,True
U003996,2024-04-23,D014,True
U003997,2023-02-10,D013,True
U003998,2025-09-27,D015,True
U003999,2023-10-03,D007,True
U004000,2024-07-27,D006,True
